"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20211104.csv"
"C","Report for: 11/04/2021 - 11/04/2021"
"C","Report generated: 11/10/2021 21:12:34 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/04/2021","01",11099.61
"D","11/04/2021","02",10868.81
"D","11/04/2021","03",10977.52
"D","11/04/2021","04",11037.67
"D","11/04/2021","05",11140.76
"D","11/04/2021","06",11599.45
"D","11/04/2021","07",13156.33
"D","11/04/2021","08",14319.22
"D","11/04/2021","09",14226.08
"D","11/04/2021","10",13281.91
"D","11/04/2021","11",12378.04
"D","11/04/2021","12",12073.94
"D","11/04/2021","13",11831.02
"D","11/04/2021","14",11872.37
"D","11/04/2021","15",12057.14
"D","11/04/2021","16",12688.54
"D","11/04/2021","17",13594.66
"D","11/04/2021","18",14593.95
"D","11/04/2021","19",15120.89
"D","11/04/2021","20",14777.44
"D","11/04/2021","21",14205.83
"D","11/04/2021","22",13371.03
"D","11/04/2021","23",12308.38
"D","11/04/2021","24",11420.8
"T","24 lines"
