C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211111_20211111.csv
C,Time period: 2021-11-11 to 2021-11-11
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-11-17 17:24:08 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-11-11,01,1968.4,1995.21
D,2021-11-11,02,1893.6,1934.14
D,2021-11-11,03,1846.2,1910.22
D,2021-11-11,04,1844.8,1917.83
D,2021-11-11,05,1922.8,1973.2
D,2021-11-11,06,2063.1,2119.32
D,2021-11-11,07,2267.5,2339.22
D,2021-11-11,08,2408.7,2477.34
D,2021-11-11,09,2462.7,2520.98
D,2021-11-11,10,2449.9,2491.78
D,2021-11-11,11,2419.7,2472.63
D,2021-11-11,12,2431.3,2476.69
D,2021-11-11,13,2449.5,2490.72
D,2021-11-11,14,2450.1,2512.04
D,2021-11-11,15,2475.4,2559.12
D,2021-11-11,16,2577.1,2623.73
D,2021-11-11,17,2752.5,2748.89
D,2021-11-11,18,2834.3,2845.91
D,2021-11-11,19,2747.0,2774.59
D,2021-11-11,20,2667.9,2681.61
D,2021-11-11,21,2567.9,2567.0
D,2021-11-11,22,2426.6,2423.44
D,2021-11-11,23,2220.7,2260.56
D,2021-11-11,24,2024.5,2092.72
T,24 lines
