C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201007_20201007.csv
C,Time period: 2020-10-07 to 2020-10-07
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-10 02:42:25 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-07,01,1952.1,1942.8
D,2020-10-07,02,1887.0,1869.9
D,2020-10-07,03,1841.0,1832.2
D,2020-10-07,04,1834.0,1821.7
D,2020-10-07,05,1861.7,1860.7
D,2020-10-07,06,2037.0,1990.3
D,2020-10-07,07,2301.5,2207.1
D,2020-10-07,08,2482.0,2388.6
D,2020-10-07,09,2553.5,2488.2
D,2020-10-07,10,2555.4,2520.9
D,2020-10-07,11,2581.9,2547.0
D,2020-10-07,12,2596.7,2589.9
D,2020-10-07,13,2631.6,2614.5
D,2020-10-07,14,2686.2,2726.5
D,2020-10-07,15,2681.9,2764.3
D,2020-10-07,16,2692.0,2719.4
D,2020-10-07,17,2721.1,2703.4
D,2020-10-07,18,2771.1,2736.1
D,2020-10-07,19,2754.4,2662.2
D,2020-10-07,20,2758.8,2575.4
D,2020-10-07,21,2607.7,2461.0
D,2020-10-07,22,2454.4,2311.6
D,2020-10-07,23,2265.5,2154.0
D,2020-10-07,24,2070.7,2016.8
T,24 lines
