"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210616.csv"
"C","Report for: 06/16/2021 - 06/16/2021"
"C","Report generated: 06/23/2021 16:14:55 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/16/2021","01",11767.35
"D","06/16/2021","02",11381.48
"D","06/16/2021","03",11237.48
"D","06/16/2021","04",11014.91
"D","06/16/2021","05",11095.27
"D","06/16/2021","06",11718.07
"D","06/16/2021","07",11777.1
"D","06/16/2021","08",12286.4
"D","06/16/2021","09",12290.53
"D","06/16/2021","10",12056.67
"D","06/16/2021","11",11993.04
"D","06/16/2021","12",12033.81
"D","06/16/2021","13",12158.3
"D","06/16/2021","14",12351.66
"D","06/16/2021","15",12619.81
"D","06/16/2021","16",13040.23
"D","06/16/2021","17",13716.27
"D","06/16/2021","18",14484.24
"D","06/16/2021","19",14911.26
"D","06/16/2021","20",14770.13
"D","06/16/2021","21",14421.44
"D","06/16/2021","22",13862.59
"D","06/16/2021","23",12660.6
"D","06/16/2021","24",11533.2
"T","24 lines"
