C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210209_20210209.csv
C,Time period: 2021-02-09 to 2021-02-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-02-13 14:45:02 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-09,01,2509.0,2568.41
D,2021-02-09,02,2455.9,2490.83
D,2021-02-09,03,2426.2,2462.28
D,2021-02-09,04,2435.9,2472.55
D,2021-02-09,05,2462.2,2532.54
D,2021-02-09,06,2627.5,2683.82
D,2021-02-09,07,2911.4,2923.29
D,2021-02-09,08,3124.0,3132.13
D,2021-02-09,09,3180.8,3247.57
D,2021-02-09,10,3177.7,3267.59
D,2021-02-09,11,3159.2,3276.84
D,2021-02-09,12,3130.1,3318.41
D,2021-02-09,13,3130.4,3363.76
D,2021-02-09,14,3120.8,3346.9
D,2021-02-09,15,3111.3,3314.7
D,2021-02-09,16,3123.0,3302.57
D,2021-02-09,17,3197.9,3359.19
D,2021-02-09,18,3314.4,3466.75
D,2021-02-09,19,3276.7,3409.54
D,2021-02-09,20,3182.5,3303.2
D,2021-02-09,21,3076.2,3158.84
D,2021-02-09,22,2898.9,2994.0
D,2021-02-09,23,2709.8,2803.72
D,2021-02-09,24,2529.7,2629.74
T,24 lines
