C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200831_20200831.csv
C,Time period: 2020-08-31 to 2020-08-31
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-06 07:53:25 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-31,01,2137.6,2049.7
D,2020-08-31,02,2033.5,1954.1
D,2020-08-31,03,1978.4,1907.5
D,2020-08-31,04,1951.4,1887.2
D,2020-08-31,05,2036.8,1918.4
D,2020-08-31,06,2170.1,2019.6
D,2020-08-31,07,2345.1,2173.2
D,2020-08-31,08,2515.2,2347.1
D,2020-08-31,09,2660.5,2488.2
D,2020-08-31,10,2729.9,2582.7
D,2020-08-31,11,2803.0,2640.5
D,2020-08-31,12,2869.2,2700.0
D,2020-08-31,13,2931.1,2785.5
D,2020-08-31,14,2975.7,2841.2
D,2020-08-31,15,3060.3,2875.6
D,2020-08-31,16,3056.1,2860.0
D,2020-08-31,17,3085.2,2863.0
D,2020-08-31,18,3145.5,2888.5
D,2020-08-31,19,3061.5,2834.6
D,2020-08-31,20,3001.1,2823.2
D,2020-08-31,21,2909.5,2746.4
D,2020-08-31,22,2763.5,2602.3
D,2020-08-31,23,2579.7,2427.1
D,2020-08-31,24,2378.1,2263.7
T,24 lines
