C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201202_20201202.csv
C,Time period: 2020-12-02 to 2020-12-02
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-12-10 02:10:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-02,01,2085.6,2037.9
D,2020-12-02,02,2017.1,1977.0
D,2020-12-02,03,1986.3,1953.0
D,2020-12-02,04,1995.5,1968.6
D,2020-12-02,05,2065.1,2032.5
D,2020-12-02,06,2239.0,2197.7
D,2020-12-02,07,2481.7,2451.9
D,2020-12-02,08,2706.6,2640.7
D,2020-12-02,09,2756.8,2700.7
D,2020-12-02,10,2744.7,2676.6
D,2020-12-02,11,2706.6,2681.1
D,2020-12-02,12,2722.6,2787.0
D,2020-12-02,13,2718.2,2786.8
D,2020-12-02,14,2727.8,2769.9
D,2020-12-02,15,2762.7,2805.6
D,2020-12-02,16,2859.4,2853.4
D,2020-12-02,17,3065.5,3021.0
D,2020-12-02,18,3115.5,3116.2
D,2020-12-02,19,3021.5,3049.9
D,2020-12-02,20,2938.8,2943.0
D,2020-12-02,21,2851.5,2809.9
D,2020-12-02,22,2682.2,2646.0
D,2020-12-02,23,2502.7,2446.3
D,2020-12-02,24,2312.9,2265.7
T,24 lines
