C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201226_20201226.csv
C,Time period: 2020-12-26 to 2020-12-26
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 12:51:47 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-26,01,2146.5,2097.99
D,2020-12-26,02,2087.3,2044.51
D,2020-12-26,03,2053.1,2031.66
D,2020-12-26,04,2049.5,2043.06
D,2020-12-26,05,2087.3,2074.31
D,2020-12-26,06,2194.7,2143.1
D,2020-12-26,07,2282.1,2248.01
D,2020-12-26,08,2398.2,2358.87
D,2020-12-26,09,2497.4,2449.62
D,2020-12-26,10,2546.6,2478.44
D,2020-12-26,11,2597.9,2546.19
D,2020-12-26,12,2634.6,2540.72
D,2020-12-26,13,2638.1,2548.96
D,2020-12-26,14,2637.4,2546.64
D,2020-12-26,15,2682.6,2586.61
D,2020-12-26,16,2753.4,2674.17
D,2020-12-26,17,2932.8,2866.88
D,2020-12-26,18,3017.9,3012.37
D,2020-12-26,19,2990.7,3012.22
D,2020-12-26,20,2928.1,2947.06
D,2020-12-26,21,2888.8,2868.85
D,2020-12-26,22,2767.0,2752.88
D,2020-12-26,23,2593.7,2616.36
D,2020-12-26,24,2418.3,2467.04
T,24 lines
