"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201013.csv"
"C","Report for: 10/13/2020 - 10/13/2020"
"C","Report generated: 10/16/2020 05:49:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/13/2020","01",10378.79
"D","10/13/2020","02",10401.26
"D","10/13/2020","03",10232.19
"D","10/13/2020","04",10217.44
"D","10/13/2020","05",10475.03
"D","10/13/2020","06",11164.5
"D","10/13/2020","07",12065.6
"D","10/13/2020","08",12676.64
"D","10/13/2020","09",13339.04
"D","10/13/2020","10",13613.25
"D","10/13/2020","11",13738.86
"D","10/13/2020","12",13978.96
"D","10/13/2020","13",14030.02
"D","10/13/2020","14",13990.57
"D","10/13/2020","15",13863.67
"D","10/13/2020","16",13771.85
"D","10/13/2020","17",13942.79
"D","10/13/2020","18",14426.96
"D","10/13/2020","19",14557.05
"D","10/13/2020","20",14064.85
"D","10/13/2020","21",13349.08
"D","10/13/2020","22",12386.98
"D","10/13/2020","23",11567.58
"D","10/13/2020","24",11204.02
"T","24 lines"
