C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211007_20211007.csv
C,Time period: 2021-10-07 to 2021-10-07
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-18 22:48:00 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-07,01,1965.1,1968.9
D,2021-10-07,02,1871.7,1884.9
D,2021-10-07,03,1823.8,1837.13
D,2021-10-07,04,1850.7,1830.17
D,2021-10-07,05,1832.8,1862.75
D,2021-10-07,06,1969.1,1987.49
D,2021-10-07,07,2236.4,2243.2
D,2021-10-07,08,2429.7,2430.5
D,2021-10-07,09,2429.1,2508.86
D,2021-10-07,10,2413.6,2554.94
D,2021-10-07,11,2508.2,2591.0
D,2021-10-07,12,2542.1,2629.79
D,2021-10-07,13,2540.8,2681.86
D,2021-10-07,14,2642.1,2736.45
D,2021-10-07,15,2680.0,2786.66
D,2021-10-07,16,2729.8,2806.87
D,2021-10-07,17,2749.2,2813.05
D,2021-10-07,18,2830.6,2847.19
D,2021-10-07,19,2816.7,2845.21
D,2021-10-07,20,2749.8,2799.96
D,2021-10-07,21,2590.4,2686.78
D,2021-10-07,22,2448.6,2530.0
D,2021-10-07,23,2277.7,2343.26
D,2021-10-07,24,2087.6,2161.84
T,24 lines
