C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210506_20210506.csv
C,Time period: 2021-05-06 to 2021-05-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-17 23:01:29 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-06,01,1973.0,1950.79
D,2021-05-06,02,1894.3,1881.68
D,2021-05-06,03,1825.5,1842.74
D,2021-05-06,04,1811.6,1837.12
D,2021-05-06,05,1842.1,1879.57
D,2021-05-06,06,1967.7,2006.85
D,2021-05-06,07,2209.9,2198.43
D,2021-05-06,08,2393.1,2338.85
D,2021-05-06,09,2393.2,2376.31
D,2021-05-06,10,2384.3,2361.83
D,2021-05-06,11,2394.1,2356.44
D,2021-05-06,12,2398.6,2353.37
D,2021-05-06,13,2358.7,2319.62
D,2021-05-06,14,2374.8,2294.97
D,2021-05-06,15,2372.0,2291.5
D,2021-05-06,16,2378.8,2317.3
D,2021-05-06,17,2424.2,2371.98
D,2021-05-06,18,2498.6,2426.38
D,2021-05-06,19,2524.0,2432.35
D,2021-05-06,20,2555.8,2448.54
D,2021-05-06,21,2551.8,2466.4
D,2021-05-06,22,2439.3,2343.59
D,2021-05-06,23,2273.0,2169.31
D,2021-05-06,24,2103.0,2005.88
T,24 lines
