C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210606_20210606.csv
C,Time period: 2021-06-06 to 2021-06-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-11 03:06:55 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-06,01,2648.1,2768.97
D,2021-06-06,02,2591.9,2607.01
D,2021-06-06,03,2474.7,2486.38
D,2021-06-06,04,2414.6,2400.26
D,2021-06-06,05,2299.8,2338.96
D,2021-06-06,06,2317.2,2301.23
D,2021-06-06,07,2328.5,2379.14
D,2021-06-06,08,2456.1,2552.05
D,2021-06-06,09,2650.5,2764.7
D,2021-06-06,10,2845.9,2985.72
D,2021-06-06,11,2994.0,3187.66
D,2021-06-06,12,3123.1,3387.17
D,2021-06-06,13,3277.4,3551.56
D,2021-06-06,14,3398.6,3666.89
D,2021-06-06,15,3581.2,3771.98
D,2021-06-06,16,3608.3,3889.86
D,2021-06-06,17,3653.6,3999.44
D,2021-06-06,18,3721.2,4036.99
D,2021-06-06,19,3746.7,4041.29
D,2021-06-06,20,3706.8,3974.24
D,2021-06-06,21,3586.4,3920.51
D,2021-06-06,22,3442.6,3789.03
D,2021-06-06,23,3218.7,3539.1
D,2021-06-06,24,3006.6,3251.12
T,24 lines
