C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200817_20200817.csv
C,Time period: 2020-08-17 to 2020-08-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-20 02:16:06 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-17,01,2284.2,2227.2
D,2020-08-17,02,2202.3,2139.3
D,2020-08-17,03,2154.7,2089.6
D,2020-08-17,04,2138.3,2075.3
D,2020-08-17,05,2180.9,2114.2
D,2020-08-17,06,2365.5,2232.2
D,2020-08-17,07,2545.5,2401.5
D,2020-08-17,08,2757.2,2548.6
D,2020-08-17,09,2882.8,2673.8
D,2020-08-17,10,2937.9,2769.0
D,2020-08-17,11,3007.7,2820.6
D,2020-08-17,12,3059.2,2873.4
D,2020-08-17,13,3099.4,2932.6
D,2020-08-17,14,3122.4,2938.9
D,2020-08-17,15,3141.5,2960.8
D,2020-08-17,16,3240.5,3006.6
D,2020-08-17,17,3244.3,3062.3
D,2020-08-17,18,3274.8,3095.4
D,2020-08-17,19,3193.6,3022.2
D,2020-08-17,20,3154.3,2931.9
D,2020-08-17,21,3097.6,2879.8
D,2020-08-17,22,2885.9,2758.0
D,2020-08-17,23,2698.4,2604.0
D,2020-08-17,24,2437.7,2456.4
T,24 lines
