"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210119.csv"
"C","Report for: 01/19/2021 - 01/19/2021"
"C","Report generated: 01/24/2021 13:38:30 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/19/2021","01",11959.52
"D","01/19/2021","02",11928.17
"D","01/19/2021","03",11874.56
"D","01/19/2021","04",11919.88
"D","01/19/2021","05",12055.14
"D","01/19/2021","06",12796.22
"D","01/19/2021","07",14128.08
"D","01/19/2021","08",15207.45
"D","01/19/2021","09",15231.66
"D","01/19/2021","10",14551.76
"D","01/19/2021","13",14028.34
"D","01/19/2021","14",14158.55
"D","01/19/2021","15",14538.22
"D","01/19/2021","16",15019.63
"D","01/19/2021","18",16773.81
"D","01/19/2021","19",16589.32
"D","01/19/2021","20",15979.92
"D","01/19/2021","21",15235.22
"D","01/19/2021","22",14312.92
"D","01/19/2021","23",13289.4
"D","01/19/2021","24",12413.07
"T","21 lines"
