C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200916_20200916.csv
C,Time period: 2020-09-16 to 2020-09-16
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-22 08:09:06 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-16,01,1959.7,1950.9
D,2020-09-16,02,1900.5,1860.6
D,2020-09-16,03,1859.0,1813.8
D,2020-09-16,04,1844.7,1802.9
D,2020-09-16,05,1874.1,1836.2
D,2020-09-16,06,2003.9,1959.4
D,2020-09-16,07,2243.4,2155.2
D,2020-09-16,08,2411.3,2317.8
D,2020-09-16,09,2477.3,2410.2
D,2020-09-16,10,2523.1,2456.0
D,2020-09-16,11,2557.6,2474.3
D,2020-09-16,12,2572.5,2493.4
D,2020-09-16,13,2598.5,2548.1
D,2020-09-16,14,2647.2,2571.7
D,2020-09-16,15,2699.2,2602.5
D,2020-09-16,16,2748.3,2622.8
D,2020-09-16,17,2797.3,2668.9
D,2020-09-16,18,2890.1,2702.8
D,2020-09-16,19,2811.9,2678.8
D,2020-09-16,20,2870.9,2668.0
D,2020-09-16,21,2732.9,2555.9
D,2020-09-16,22,2576.9,2415.4
D,2020-09-16,23,2390.7,2247.9
D,2020-09-16,24,2217.1,2088.0
T,24 lines
