C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210707_20210707.csv
C,Time period: 2021-07-07 to 2021-07-07
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-07-11 01:07:21 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-07,01,2851.2,2658.85
D,2021-07-07,02,2715.8,2532.36
D,2021-07-07,03,2619.6,2461.6
D,2021-07-07,04,2541.9,2426.84
D,2021-07-07,05,2609.8,2446.08
D,2021-07-07,06,2706.9,2530.22
D,2021-07-07,07,2905.8,2754.13
D,2021-07-07,08,3150.1,3032.7
D,2021-07-07,09,3319.5,3272.74
D,2021-07-07,10,3480.0,3477.84
D,2021-07-07,11,3623.5,3662.54
D,2021-07-07,12,3824.3,3840.74
D,2021-07-07,13,3931.5,3993.05
D,2021-07-07,14,4058.0,4126.48
D,2021-07-07,15,4122.0,4220.19
D,2021-07-07,16,4166.0,4308.47
D,2021-07-07,17,4152.4,4370.28
D,2021-07-07,18,4123.7,4367.56
D,2021-07-07,19,4019.7,4175.7
D,2021-07-07,20,3832.8,3929.39
D,2021-07-07,21,3722.5,3722.0
D,2021-07-07,22,3559.1,3551.11
D,2021-07-07,23,3310.7,3293.96
D,2021-07-07,24,2988.9,3015.78
T,24 lines
