"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200523.csv"
"C","Report for: 05/23/2020 - 05/23/2020"
"C","Report generated: 06/10/2020 18:51:56 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/23/2020","01",10110.13
"D","05/23/2020","02",9593.34
"D","05/23/2020","03",9291.27
"D","05/23/2020","04",9391.67
"D","05/23/2020","05",9401.21
"D","05/23/2020","06",9456.35
"D","05/23/2020","07",9928.41
"D","05/23/2020","08",10182.42
"D","05/23/2020","09",10287.9
"D","05/23/2020","10",10495.02
"D","05/23/2020","11",10539.05
"D","05/23/2020","12",10660.42
"D","05/23/2020","13",10783.07
"D","05/23/2020","14",10701.59
"D","05/23/2020","15",10396.88
"D","05/23/2020","16",10471.7
"D","05/23/2020","17",10740.66
"D","05/23/2020","18",11205.24
"D","05/23/2020","19",11442.01
"D","05/23/2020","20",11501.55
"D","05/23/2020","21",11539.38
"D","05/23/2020","22",11127.65
"D","05/23/2020","23",10418.44
"D","05/23/2020","24",10111.04
"T","24 lines"
