C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210922_20210922.csv
C,Time period: 2021-09-22 to 2021-09-22
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 15:41:24 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-22,01,2223.0,2281.64
D,2021-09-22,02,2123.8,2197.75
D,2021-09-22,03,2085.6,2151.65
D,2021-09-22,04,2077.8,2143.03
D,2021-09-22,05,2112.5,2179.98
D,2021-09-22,06,2261.8,2320.16
D,2021-09-22,07,2551.7,2595.76
D,2021-09-22,08,2770.1,2789.85
D,2021-09-22,09,2902.0,2937.73
D,2021-09-22,10,2962.7,3039.69
D,2021-09-22,11,3031.0,3136.53
D,2021-09-22,12,3054.3,3223.92
D,2021-09-22,13,3095.9,3278.39
D,2021-09-22,14,3192.6,3304.68
D,2021-09-22,15,3174.2,3301.61
D,2021-09-22,16,3208.0,3307.17
D,2021-09-22,17,3233.1,3325.65
D,2021-09-22,18,3283.2,3347.36
D,2021-09-22,19,3228.0,3307.4
D,2021-09-22,20,3157.3,3301.19
D,2021-09-22,21,3044.6,3183.28
D,2021-09-22,22,2876.6,3021.81
D,2021-09-22,23,2687.5,2814.52
D,2021-09-22,24,2480.5,2587.5
T,24 lines
