C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20191217_20200130.csv
C,Time period: 2019-12-17 to 2020-01-30
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:16:55 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2019-12-17,01,2341.3,2456.1
D,2019-12-17,02,2346.4,2373.3
D,2019-12-17,03,2301.1,2333.1
D,2019-12-17,04,2333.6,2333.3
D,2019-12-17,05,2408.3,2401.8
D,2019-12-17,06,2562.8,2605.3
D,2019-12-17,07,2853.1,2939.8
D,2019-12-17,08,3086.2,3151.1
D,2019-12-17,09,3169.6,3253.3
D,2019-12-17,10,3234.6,3309.0
D,2019-12-17,11,3310.4,3336.7
D,2019-12-17,12,3326.6,3364.0
D,2019-12-17,13,3336.1,3379.5
D,2019-12-17,14,3311.8,3366.0
D,2019-12-17,15,3293.1,3326.9
D,2019-12-17,16,3290.6,3340.2
D,2019-12-17,17,3401.8,3450.5
D,2019-12-17,18,3461.3,3513.3
D,2019-12-17,19,3418.2,3437.8
D,2019-12-17,20,3271.8,3354.7
D,2019-12-17,21,3008.2,3247.4
D,2019-12-17,22,2954.3,3076.8
D,2019-12-17,23,2783.9,2840.2
D,2019-12-17,24,2430.3,2618.1
D,2019-12-18,01,2409.6,2481.6
D,2019-12-18,02,2349.4,2399.2
D,2019-12-18,03,2307.5,2365.4
D,2019-12-18,04,2319.8,2374.1
D,2019-12-18,05,2379.0,2448.2
D,2019-12-18,06,2578.2,2628.4
D,2019-12-18,07,2864.0,2949.0
D,2019-12-18,08,3121.9,3149.9
D,2019-12-18,09,3136.6,3200.0
D,2019-12-18,10,2997.2,3172.6
D,2019-12-18,11,2980.0,3122.1
D,2019-12-18,12,2937.0,3067.1
D,2019-12-18,13,2934.2,3035.5
D,2019-12-18,14,2949.0,3047.4
D,2019-12-18,15,2982.1,3075.8
D,2019-12-18,16,3103.7,3115.1
D,2019-12-18,17,3370.6,3278.5
D,2019-12-18,18,3460.4,3389.7
D,2019-12-18,19,3404.8,3358.8
D,2019-12-18,20,3384.6,3310.4
D,2019-12-18,21,3309.9,3255.7
D,2019-12-18,22,3156.1,3139.7
D,2019-12-18,23,2932.4,2936.6
D,2019-12-18,24,2610.2,2739.8
D,2019-12-19,01,2533.3,2616.5
D,2019-12-19,02,2564.0,2563.8
D,2019-12-19,03,2516.1,2559.1
D,2019-12-19,04,2489.2,2590.8
D,2019-12-19,05,2567.5,2685.4
D,2019-12-19,06,2754.3,2890.6
D,2019-12-19,07,3065.8,3235.9
D,2019-12-19,08,3385.5,3456.9
D,2019-12-19,09,3358.8,3488.9
D,2019-12-19,10,3296.8,3465.9
D,2019-12-19,11,3237.1,3430.4
D,2019-12-19,12,3205.4,3399.8
D,2019-12-19,13,3182.4,3366.2
D,2019-12-19,14,3223.7,3342.9
D,2019-12-19,15,3272.5,3348.6
D,2019-12-19,16,3395.0,3420.0
D,2019-12-19,17,3475.5,3591.0
D,2019-12-19,18,3582.7,3691.5
D,2019-12-19,19,3552.4,3634.7
D,2019-12-19,20,3457.4,3594.2
D,2019-12-19,21,3342.5,3515.3
D,2019-12-19,22,3190.8,3373.9
D,2019-12-19,23,2967.2,3156.4
D,2019-12-19,24,2724.5,2937.6
D,2019-12-20,01,2625.2,2787.8
D,2019-12-20,02,2578.6,2703.4
D,2019-12-20,03,2545.1,2667.6
D,2019-12-20,04,2539.6,2679.6
D,2019-12-20,05,2620.5,2757.4
D,2019-12-20,06,2815.3,2942.1
D,2019-12-20,07,3219.2,3260.5
D,2019-12-20,08,3474.0,3463.7
D,2019-12-20,09,3423.8,3487.0
D,2019-12-20,10,3318.4,3448.6
D,2019-12-20,11,3253.0,3391.7
D,2019-12-20,12,3219.4,3323.6
D,2019-12-20,13,3153.0,3270.1
D,2019-12-20,14,3147.1,3239.3
D,2019-12-20,15,3175.3,3226.4
D,2019-12-20,16,3289.1,3263.0
D,2019-12-20,17,3418.3,3424.8
D,2019-12-20,18,3484.9,3522.6
D,2019-12-20,19,3404.6,3445.5
D,2019-12-20,20,3304.8,3371.7
D,2019-12-20,21,3268.8,3289.9
D,2019-12-20,22,3101.3,3167.0
D,2019-12-20,23,2866.3,2992.2
D,2019-12-20,24,2669.2,2804.3
