"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210213.csv"
"C","Report for: 02/13/2021 - 02/13/2021"
"C","Report generated: 02/20/2021 15:53:24 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/13/2021","01",13129.3
"D","02/13/2021","02",12769.95
"D","02/13/2021","03",12568.0
"D","02/13/2021","04",12543.54
"D","02/13/2021","05",12716.03
"D","02/13/2021","06",13126.36
"D","02/13/2021","07",13829.5
"D","02/13/2021","08",14478.77
"D","02/13/2021","09",15013.76
"D","02/13/2021","10",15360.22
"D","02/13/2021","11",15333.05
"D","02/13/2021","12",15175.74
"D","02/13/2021","13",14976.05
"D","02/13/2021","14",14725.82
"D","02/13/2021","15",14803.46
"D","02/13/2021","16",15108.48
"D","02/13/2021","17",15639.72
"D","02/13/2021","18",16550.39
"D","02/13/2021","19",16653.94
"D","02/13/2021","20",16154.37
"D","02/13/2021","21",15531.6
"D","02/13/2021","22",14802.37
"D","02/13/2021","23",13940.68
"D","02/13/2021","24",13118.08
"T","24 lines"
