"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210107.csv"
"C","Report for: 01/07/2021 - 01/07/2021"
"C","Report generated: 01/17/2021 06:46:32 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/07/2021","01",12242.98
"D","01/07/2021","02",12124.69
"D","01/07/2021","03",11978.52
"D","01/07/2021","04",12008.08
"D","01/07/2021","05",12328.64
"D","01/07/2021","06",12655.27
"D","01/07/2021","07",13916.44
"D","01/07/2021","08",14999.71
"D","01/07/2021","09",15113.72
"D","01/07/2021","10",14521.82
"D","01/07/2021","11",14045.37
"D","01/07/2021","12",13909.87
"D","01/07/2021","13",13970.04
"D","01/07/2021","14",13975.29
"D","01/07/2021","15",14597.17
"D","01/07/2021","16",15093.99
"D","01/07/2021","17",15853.34
"D","01/07/2021","18",16889.13
"D","01/07/2021","19",16762.69
"D","01/07/2021","20",16259.2
"D","01/07/2021","21",15591.29
"D","01/07/2021","22",14736.0
"D","01/07/2021","23",13853.6
"D","01/07/2021","24",13273.24
"T","24 lines"
