C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210712_20210712.csv
C,Time period: 2021-07-12 to 2021-07-12
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-07-16 04:50:30 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-12,01,2490.6,2474.24
D,2021-07-12,02,2366.2,2363.86
D,2021-07-12,03,2309.3,2306.62
D,2021-07-12,04,2287.7,2288.24
D,2021-07-12,05,2325.5,2319.41
D,2021-07-12,06,2443.9,2417.89
D,2021-07-12,07,2623.8,2599.92
D,2021-07-12,08,2866.1,2785.27
D,2021-07-12,09,3020.9,2921.04
D,2021-07-12,10,3158.0,3007.02
D,2021-07-12,11,3233.1,3046.98
D,2021-07-12,12,3334.8,3064.0
D,2021-07-12,13,3373.6,3093.94
D,2021-07-12,14,3384.9,3089.39
D,2021-07-12,15,3389.7,3041.59
D,2021-07-12,16,3392.8,3008.97
D,2021-07-12,17,3385.1,2992.9
D,2021-07-12,18,3360.1,2993.77
D,2021-07-12,19,3264.5,2914.26
D,2021-07-12,20,3152.4,2857.62
D,2021-07-12,21,3077.5,2805.86
D,2021-07-12,22,2928.6,2714.55
D,2021-07-12,23,2745.5,2558.35
D,2021-07-12,24,2540.9,2375.45
T,24 lines
