C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211030_20211030.csv
C,Time period: 2021-10-30 to 2021-10-30
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-11-03 14:44:51 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-30,01,2011.0,2041.47
D,2021-10-30,02,1913.1,1958.26
D,2021-10-30,03,1867.2,1903.93
D,2021-10-30,04,1839.0,1878.4
D,2021-10-30,05,1841.8,1890.3
D,2021-10-30,06,1907.3,1943.31
D,2021-10-30,07,2002.1,2056.52
D,2021-10-30,08,2128.9,2174.43
D,2021-10-30,09,2268.1,2317.32
D,2021-10-30,10,2416.4,2437.08
D,2021-10-30,11,2480.5,2512.45
D,2021-10-30,12,2534.9,2577.38
D,2021-10-30,13,2511.9,2596.48
D,2021-10-30,14,2490.7,2581.26
D,2021-10-30,15,2457.9,2564.53
D,2021-10-30,16,2481.1,2551.87
D,2021-10-30,17,2515.3,2578.92
D,2021-10-30,18,2578.4,2638.41
D,2021-10-30,19,2585.8,2642.07
D,2021-10-30,20,2505.6,2588.95
D,2021-10-30,21,2421.2,2511.37
D,2021-10-30,22,2318.3,2406.28
D,2021-10-30,23,2185.2,2282.87
D,2021-10-30,24,2053.2,2146.55
T,24 lines
