"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200208_20200222.csv"
"C","Report for: 02/08/2020 - 02/22/2020"
"C","Report generated: 05/01/2020 16:58:21 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/08/2020","01",12440.48
"D","02/08/2020","02",12601.37
"D","02/08/2020","03",12804.97
"D","02/08/2020","04",12822.76
"D","02/08/2020","05",12716.89
"D","02/08/2020","06",12740.32
"D","02/08/2020","07",13135.68
"D","02/08/2020","08",13483.68
"D","02/08/2020","09",13650.61
"D","02/08/2020","10",13374.66
"D","02/08/2020","11",13055.56
"D","02/08/2020","12",12951.96
"D","02/08/2020","13",13060.0
"D","02/08/2020","14",13323.12
"D","02/08/2020","15",13531.51
"D","02/08/2020","16",13908.1
"D","02/08/2020","17",14689.07
"D","02/08/2020","18",15750.94
"D","02/08/2020","19",15724.4
"D","02/08/2020","20",15399.8
"D","02/08/2020","21",14988.0
"D","02/08/2020","22",14423.21
"D","02/08/2020","23",13732.85
"D","02/08/2020","24",13281.52
"D","02/09/2020","01",12690.23
"D","02/09/2020","02",12365.97
"D","02/09/2020","03",12067.46
"D","02/09/2020","04",12166.81
"D","02/09/2020","05",12152.92
"D","02/09/2020","06",12404.69
"D","02/09/2020","07",12982.4
"D","02/09/2020","08",13467.28
"D","02/09/2020","09",13748.77
"D","02/09/2020","10",13612.71
"D","02/09/2020","11",13488.74
"D","02/09/2020","12",13469.15
"D","02/09/2020","13",13843.76
"D","02/09/2020","14",13941.11
"D","02/09/2020","15",14048.97
"D","02/09/2020","16",14431.55
"D","02/09/2020","17",15120.46
"D","02/09/2020","18",16089.65
"D","02/09/2020","19",16145.51
"D","02/09/2020","20",15658.91
"D","02/09/2020","21",14986.71
"D","02/09/2020","22",14075.82
"D","02/09/2020","23",13014.41
"D","02/09/2020","24",12538.02
"D","02/10/2020","01",11968.63
"D","02/10/2020","02",11592.32
"D","02/10/2020","03",11470.1
"D","02/10/2020","04",11493.54
"D","02/10/2020","05",11822.21
"D","02/10/2020","06",12488.65
"D","02/10/2020","07",13945.84
"D","02/10/2020","08",14906.38
