C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210920_20210920.csv
C,Time period: 2021-09-20 to 2021-09-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 15:17:12 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-20,01,2130.4,2055.73
D,2021-09-20,02,2031.6,1960.53
D,2021-09-20,03,1967.5,1911.07
D,2021-09-20,04,1942.4,1894.59
D,2021-09-20,05,1990.3,1927.33
D,2021-09-20,06,2095.9,2060.61
D,2021-09-20,07,2330.0,2280.23
D,2021-09-20,08,2522.4,2446.68
D,2021-09-20,09,2563.2,2550.13
D,2021-09-20,10,2591.7,2631.35
D,2021-09-20,11,2622.2,2666.13
D,2021-09-20,12,2710.5,2701.31
D,2021-09-20,13,2762.6,2739.0
D,2021-09-20,14,2801.2,2786.25
D,2021-09-20,15,2809.2,2831.2
D,2021-09-20,16,2863.5,2870.55
D,2021-09-20,17,2936.0,2911.2
D,2021-09-20,18,3007.8,2938.7
D,2021-09-20,19,2991.4,2884.44
D,2021-09-20,20,2915.6,2856.58
D,2021-09-20,21,2773.1,2736.84
D,2021-09-20,22,2623.0,2580.08
D,2021-09-20,23,2408.7,2393.66
D,2021-09-20,24,2223.0,2202.54
T,24 lines
