C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200922_20200922.csv
C,Time period: 2020-09-22 to 2020-09-22
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-25 06:01:54 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-22,01,1942.1,1879.0
D,2020-09-22,02,1871.1,1815.4
D,2020-09-22,03,1853.2,1786.2
D,2020-09-22,04,1835.8,1783.8
D,2020-09-22,05,1854.0,1835.3
D,2020-09-22,06,2038.9,1974.0
D,2020-09-22,07,2372.6,2199.7
D,2020-09-22,08,2445.8,2395.6
D,2020-09-22,09,2516.3,2484.7
D,2020-09-22,10,2481.2,2516.1
D,2020-09-22,11,2473.1,2515.2
D,2020-09-22,12,2496.3,2522.5
D,2020-09-22,13,2526.7,2526.9
D,2020-09-22,14,2538.6,2524.6
D,2020-09-22,15,2560.1,2528.3
D,2020-09-22,16,2574.2,2520.5
D,2020-09-22,17,2599.7,2548.3
D,2020-09-22,18,2691.4,2612.5
D,2020-09-22,19,2699.4,2635.7
D,2020-09-22,20,2721.5,2646.8
D,2020-09-22,21,2600.6,2523.3
D,2020-09-22,22,2464.3,2360.1
D,2020-09-22,23,2257.1,2179.6
D,2020-09-22,24,2078.8,2018.2
T,24 lines
