C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211129_20211129.csv
C,Time period: 2021-11-29 to 2021-11-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-12-06 19:56:58 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-11-29,01,2305.9,2178.45
D,2021-11-29,02,2194.9,2112.7
D,2021-11-29,03,2155.6,2097.71
D,2021-11-29,04,2184.9,2127.75
D,2021-11-29,05,2234.4,2204.96
D,2021-11-29,06,2407.5,2376.35
D,2021-11-29,07,2714.7,2668.78
D,2021-11-29,08,2920.1,2849.78
D,2021-11-29,09,2930.5,2925.52
D,2021-11-29,10,2899.7,2950.24
D,2021-11-29,11,2920.6,2888.71
D,2021-11-29,12,2929.1,2849.55
D,2021-11-29,13,2970.7,2822.57
D,2021-11-29,14,2992.6,2829.8
D,2021-11-29,15,2997.1,2846.87
D,2021-11-29,16,3036.1,2951.56
D,2021-11-29,17,3182.0,3099.69
D,2021-11-29,18,3227.7,3210.51
D,2021-11-29,19,3208.9,3164.9
D,2021-11-29,20,3123.3,3094.91
D,2021-11-29,21,3008.8,2982.56
D,2021-11-29,22,2846.1,2832.67
D,2021-11-29,23,2631.5,2632.96
D,2021-11-29,24,2420.9,2461.53
T,24 lines
