"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170501_20170515.csv"
"C","Report for: 05/01/2017 - 05/15/2017"
"C","Report generated: 04/13/2020 22:51:30 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/01/2017","01",9693.87
"D","05/01/2017","02",9613.04
"D","05/01/2017","03",9454.49
"D","05/01/2017","04",9476.06
"D","05/01/2017","05",9603.92
"D","05/01/2017","06",10282.82
"D","05/01/2017","07",11944.13
"D","05/01/2017","08",13048.34
"D","05/01/2017","09",13417.43
"D","05/01/2017","10",13617.33
"D","05/01/2017","11",13746.36
"D","05/01/2017","12",13684.68
"D","05/01/2017","13",13539.23
"D","05/01/2017","14",13418.73
"D","05/01/2017","15",13342.14
"D","05/01/2017","16",13290.77
"D","05/01/2017","17",13454.1
"D","05/01/2017","18",13844.56
"D","05/01/2017","19",14035.9
"D","05/01/2017","20",14214.85
"D","05/01/2017","21",14209.58
"D","05/01/2017","22",13246.49
"D","05/01/2017","23",11962.93
"D","05/01/2017","24",11034.28
"D","05/02/2017","01",10573.03
"D","05/02/2017","02",10366.6
"D","05/02/2017","03",10189.68
"D","05/02/2017","04",10151.99
"D","05/02/2017","05",10439.36
"D","05/02/2017","06",11272.3
"D","05/02/2017","07",12284.93
"D","05/02/2017","08",13411.92
"D","05/02/2017","09",13760.8
"D","05/02/2017","10",13934.58
"D","05/02/2017","11",13960.18
"D","05/02/2017","12",14010.81
"D","05/02/2017","13",13880.53
"D","05/02/2017","14",13770.34
"D","05/02/2017","15",13479.1
"D","05/02/2017","16",13286.68
"D","05/02/2017","17",13373.78
"D","05/02/2017","18",13690.31
"D","05/02/2017","19",13811.55
"D","05/02/2017","20",13943.12
"D","05/02/2017","21",14158.14
"D","05/02/2017","22",13308.22
"D","05/02/2017","23",11939.77
"D","05/02/2017","24",10970.77
"D","05/03/2017","01",10294.0
"D","05/03/2017","02",10092.03
"D","05/03/2017","03",10032.15
"D","05/03/2017","04",9994.76
"D","05/03/2017","05",9995.77
"D","05/03/2017","06",10615.37
"D","05/03/2017","07",11860.06
"D","05/03/2017","08",12738.05
"D","05/03/2017","09",12745.37
"D","05/03/2017","10",12747.12
"D","05/03/2017","11",12889.25
"D","05/03/2017","12",12871.95
"D","05/03/2017","13",12789.25
"D","05/03/2017","14",12848.95
"D","05/03/2017","15",12657.04
"D","05/03/2017","16",12654.79
"D","05/03/2017","17",12897.44
"D","05/03/2017","18",13104.69
"D","05/03/2017","19",13310.12
"D","05/03/2017","20",13550.96
"D","05/03/2017","21",13928.01
"D","05/03/2017","22",13208.25
"D","05/03/2017","23",11919.11
"D","05/03/2017","24",11129.27
"D","05/04/2017","01",10475.3
"D","05/04/2017","02",10126.45
"D","05/04/2017","03",10147.45
"D","05/04/2017","04",10149.54
"D","05/04/2017","05",10246.02
"D","05/04/2017","06",10815.98
"D","05/04/2017","07",12166.41
"D","05/04/2017","08",12917.91
"D","05/04/2017","09",12757.68
"D","05/04/2017","10",12499.04
"D","05/04/2017","11",12373.22
"D","05/04/2017","12",12238.51
"D","05/04/2017","13",12168.52
"D","05/04/2017","14",12171.22
"D","05/04/2017","15",12113.07
"D","05/04/2017","16",12181.21
"D","05/04/2017","17",12535.48
"D","05/04/2017","18",12902.78
"D","05/04/2017","19",13120.48
"D","05/04/2017","20",13529.4
"D","05/04/2017","21",13835.85
"D","05/04/2017","22",13058.61
"D","05/04/2017","23",11839.68
"D","05/04/2017","24",11041.44
"D","05/05/2017","01",10347.3
"D","05/05/2017","02",9911.63
"D","05/05/2017","03",9793.85
"D","05/05/2017","04",9919.79
"D","05/05/2017","05",10196.57
"D","05/05/2017","06",11097.45
"D","05/05/2017","07",12053.95
"D","05/05/2017","08",13083.82
"D","05/05/2017","09",13556.32
"D","05/05/2017","10",13807.72
"D","05/05/2017","11",13916.52
"D","05/05/2017","12",13992.63
"D","05/05/2017","13",13924.8
"D","05/05/2017","14",13887.52
"D","05/05/2017","15",13930.88
"D","05/05/2017","16",13976.63
"D","05/05/2017","17",14026.1
"D","05/05/2017","18",14123.24
"D","05/05/2017","19",13954.15
"D","05/05/2017","20",13820.83
"D","05/05/2017","21",13631.42
"D","05/05/2017","22",12899.84
"D","05/05/2017","23",11871.1
"D","05/05/2017","24",10796.49
"D","05/06/2017","01",10265.28
"D","05/06/2017","02",9801.32
"D","05/06/2017","03",9765.02
"D","05/06/2017","04",9655.15
"D","05/06/2017","05",9717.7
"D","05/06/2017","06",9936.45
"D","05/06/2017","07",10397.83
"D","05/06/2017","08",11073.86
"D","05/06/2017","09",11986.07
"D","05/06/2017","10",12530.74
"D","05/06/2017","11",12871.02
"D","05/06/2017","12",12867.52
"D","05/06/2017","13",12586.88
"D","05/06/2017","14",12099.09
"D","05/06/2017","15",11637.48
"D","05/06/2017","16",11370.28
"D","05/06/2017","17",11568.87
"D","05/06/2017","18",12022.94
"D","05/06/2017","19",12266.32
"D","05/06/2017","20",12474.24
"D","05/06/2017","21",12660.28
"D","05/06/2017","22",12138.43
"D","05/06/2017","23",11291.27
"D","05/06/2017","24",10465.04
"D","05/07/2017","01",9923.73
"D","05/07/2017","02",9681.32
"D","05/07/2017","03",9599.2
"D","05/07/2017","04",9549.45
"D","05/07/2017","05",9568.65
"D","05/07/2017","06",9567.17
"D","05/07/2017","07",10002.89
"D","05/07/2017","08",10244.76
"D","05/07/2017","09",10634.79
"D","05/07/2017","10",10798.02
"D","05/07/2017","11",10796.77
"D","05/07/2017","12",11054.44
"D","05/07/2017","13",11084.48
"D","05/07/2017","14",10943.22
"D","05/07/2017","15",11090.02
"D","05/07/2017","16",11249.08
"D","05/07/2017","17",11641.46
"D","05/07/2017","18",12197.57
"D","05/07/2017","19",12557.52
"D","05/07/2017","20",12768.16
"D","05/07/2017","21",12957.34
"D","05/07/2017","22",12261.5
"D","05/07/2017","23",11157.71
"D","05/07/2017","24",10366.0
"D","05/08/2017","01",9734.38
"D","05/08/2017","02",9375.0
"D","05/08/2017","03",9264.26
"D","05/08/2017","04",9519.5
"D","05/08/2017","05",9769.03
"D","05/08/2017","06",10426.41
"D","05/08/2017","07",11871.16
"D","05/08/2017","08",12817.17
"D","05/08/2017","09",12880.49
"D","05/08/2017","10",12891.61
"D","05/08/2017","11",13041.08
"D","05/08/2017","12",13023.66
"D","05/08/2017","13",12891.92
"D","05/08/2017","14",12930.31
"D","05/08/2017","15",12910.58
"D","05/08/2017","16",12895.66
"D","05/08/2017","17",13006.38
"D","05/08/2017","18",13380.17
"D","05/08/2017","19",13675.3
"D","05/08/2017","20",13878.43
"D","05/08/2017","21",14079.86
"D","05/08/2017","22",13292.2
"D","05/08/2017","23",11973.75
"D","05/08/2017","24",11025.11
"D","05/09/2017","01",10367.03
"D","05/09/2017","02",10124.06
"D","05/09/2017","03",10325.33
"D","05/09/2017","04",10071.65
"D","05/09/2017","05",10385.16
"D","05/09/2017","06",11058.64
"D","05/09/2017","07",12330.92
"D","05/09/2017","08",13189.43
"D","05/09/2017","09",13117.58
"D","05/09/2017","10",13009.9
"D","05/09/2017","11",13003.15
"D","05/09/2017","12",13080.08
"D","05/09/2017","13",13196.44
"D","05/09/2017","14",13323.43
"D","05/09/2017","15",13224.21
"D","05/09/2017","16",13173.78
"D","05/09/2017","17",13368.8
"D","05/09/2017","18",13679.9
"D","05/09/2017","19",13957.06
"D","05/09/2017","20",14138.78
"D","05/09/2017","21",14182.58
"D","05/09/2017","22",13305.13
"D","05/09/2017","23",11995.42
"D","05/09/2017","24",10828.72
"D","05/10/2017","01",10496.74
"D","05/10/2017","02",10184.21
"D","05/10/2017","03",10173.67
"D","05/10/2017","04",10225.5
"D","05/10/2017","05",10344.01
"D","05/10/2017","06",10893.89
"D","05/10/2017","07",12255.11
"D","05/10/2017","08",13145.45
"D","05/10/2017","09",13095.35
"D","05/10/2017","10",12771.97
"D","05/10/2017","11",12751.02
"D","05/10/2017","12",13148.5
"D","05/10/2017","13",13171.23
"D","05/10/2017","14",13096.12
"D","05/10/2017","15",12910.67
"D","05/10/2017","16",12822.94
"D","05/10/2017","17",12951.17
"D","05/10/2017","18",13213.37
"D","05/10/2017","19",13467.38
"D","05/10/2017","20",13711.82
"D","05/10/2017","21",13960.05
"D","05/10/2017","22",13202.3
"D","05/10/2017","23",11936.23
"D","05/10/2017","24",10950.51
"D","05/11/2017","01",10280.37
"D","05/11/2017","02",10060.69
"D","05/11/2017","03",9921.25
"D","05/11/2017","04",9992.47
"D","05/11/2017","05",10450.84
"D","05/11/2017","06",10891.62
"D","05/11/2017","07",12106.32
"D","05/11/2017","08",12951.05
"D","05/11/2017","09",12827.98
"D","05/11/2017","10",12865.36
"D","05/11/2017","11",13031.36
"D","05/11/2017","12",13087.35
"D","05/11/2017","13",12854.1
"D","05/11/2017","14",12664.48
"D","05/11/2017","15",12394.31
"D","05/11/2017","16",12361.02
"D","05/11/2017","17",12653.72
"D","05/11/2017","18",13064.14
"D","05/11/2017","19",13282.77
"D","05/11/2017","20",13515.14
"D","05/11/2017","21",13831.06
"D","05/11/2017","22",13157.82
"D","05/11/2017","23",11896.46
"D","05/11/2017","24",10943.95
"D","05/12/2017","01",10369.47
"D","05/12/2017","02",10023.41
"D","05/12/2017","03",10108.56
"D","05/12/2017","04",10082.03
"D","05/12/2017","05",10138.58
"D","05/12/2017","06",10876.12
"D","05/12/2017","07",11948.71
"D","05/12/2017","08",12949.55
"D","05/12/2017","09",13179.96
"D","05/12/2017","10",13228.21
"D","05/12/2017","11",13245.72
"D","05/12/2017","12",13175.84
"D","05/12/2017","13",12973.82
"D","05/12/2017","14",12779.09
"D","05/12/2017","15",12498.53
"D","05/12/2017","16",12358.97
"D","05/12/2017","17",12407.54
"D","05/12/2017","18",12628.8
"D","05/12/2017","19",12763.11
"D","05/12/2017","20",12880.78
"D","05/12/2017","21",13226.56
"D","05/12/2017","22",12762.71
"D","05/12/2017","23",11833.27
"D","05/12/2017","24",10937.19
"D","05/13/2017","01",10480.8
"D","05/13/2017","02",10222.22
