C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210611_20210611.csv
C,Time period: 2021-06-11 to 2021-06-11
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-16 06:57:39 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-11,01,2070.5,2107.33
D,2021-06-11,02,2004.8,2005.65
D,2021-06-11,03,1898.0,1944.06
D,2021-06-11,04,1861.8,1915.34
D,2021-06-11,05,1869.6,1944.47
D,2021-06-11,06,1979.4,2040.33
D,2021-06-11,07,2159.9,2229.34
D,2021-06-11,08,2392.6,2402.73
D,2021-06-11,09,2493.9,2501.05
D,2021-06-11,10,2560.6,2571.86
D,2021-06-11,11,2603.0,2601.24
D,2021-06-11,12,2615.0,2646.14
D,2021-06-11,13,2698.3,2646.46
D,2021-06-11,14,2671.9,2676.83
D,2021-06-11,15,2697.9,2716.52
D,2021-06-11,16,2749.7,2733.08
D,2021-06-11,17,2722.8,2710.27
D,2021-06-11,18,2719.7,2702.16
D,2021-06-11,19,2659.8,2634.24
D,2021-06-11,20,2707.6,2588.18
D,2021-06-11,21,2670.4,2563.07
D,2021-06-11,22,2497.3,2488.83
D,2021-06-11,23,2364.1,2356.53
D,2021-06-11,24,2205.2,2209.32
T,24 lines
