C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210106_20210106.csv
C,Time period: 2021-01-06 to 2021-01-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-17 06:17:18 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-06,01,2367.3,2356.33
D,2021-01-06,02,2282.5,2279.18
D,2021-01-06,03,2270.0,2250.61
D,2021-01-06,04,2280.5,2252.85
D,2021-01-06,05,2341.0,2311.89
D,2021-01-06,06,2520.4,2461.71
D,2021-01-06,07,2814.3,2693.5
D,2021-01-06,08,2907.3,2898.32
D,2021-01-06,09,2963.5,2995.6
D,2021-01-06,10,2942.7,3010.77
D,2021-01-06,11,2891.2,2970.68
D,2021-01-06,12,2896.4,2953.79
D,2021-01-06,13,2842.2,2977.8
D,2021-01-06,14,2847.5,2973.4
D,2021-01-06,15,2853.7,2975.06
D,2021-01-06,16,2927.2,3011.48
D,2021-01-06,17,3083.6,3156.74
D,2021-01-06,18,3233.6,3282.01
D,2021-01-06,19,3192.8,3216.2
D,2021-01-06,20,3066.0,3112.97
D,2021-01-06,21,2949.2,2984.79
D,2021-01-06,22,2798.7,2838.11
D,2021-01-06,23,2574.1,2660.07
D,2021-01-06,24,2506.8,2499.91
T,24 lines
