C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210225_20210225.csv
C,Time period: 2021-02-25 to 2021-02-25
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-02 01:20:04 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-25,01,2060.6,2154.98
D,2021-02-25,02,1974.8,2083.2
D,2021-02-25,03,1956.3,2051.0
D,2021-02-25,04,1979.8,2055.64
D,2021-02-25,05,2034.9,2128.96
D,2021-02-25,06,2203.3,2298.35
D,2021-02-25,07,2418.4,2527.29
D,2021-02-25,08,2625.4,2657.52
D,2021-02-25,09,2688.1,2690.84
D,2021-02-25,10,2596.6,2660.78
D,2021-02-25,11,2608.4,2637.45
D,2021-02-25,12,2591.4,2627.66
D,2021-02-25,13,2569.4,2614.51
D,2021-02-25,14,2584.0,2600.7
D,2021-02-25,15,2609.7,2612.33
D,2021-02-25,16,2646.6,2665.73
D,2021-02-25,17,2737.9,2770.9
D,2021-02-25,18,2926.1,2947.06
D,2021-02-25,19,2965.4,3001.64
D,2021-02-25,20,2886.7,2929.76
D,2021-02-25,21,2772.9,2831.36
D,2021-02-25,22,2645.8,2702.53
D,2021-02-25,23,2534.3,2530.7
D,2021-02-25,24,2362.2,2381.54
T,24 lines
