"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190220_20190306.csv"
"C","Report for: 02/20/2019 - 03/06/2019"
"C","Report generated: 04/13/2020 23:01:24 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/20/2019","01",13354.29
"D","02/20/2019","02",13049.51
"D","02/20/2019","03",13166.41
"D","02/20/2019","04",13292.04
"D","02/20/2019","05",13539.4
"D","02/20/2019","06",14145.62
"D","02/20/2019","07",15665.19
"D","02/20/2019","08",16496.33
"D","02/20/2019","09",16615.34
"D","02/20/2019","10",16520.41
"D","02/20/2019","11",16384.12
"D","02/20/2019","12",16353.94
"D","02/20/2019","13",16260.62
"D","02/20/2019","14",16271.23
"D","02/20/2019","15",16148.96
"D","02/20/2019","16",16194.09
"D","02/20/2019","17",16584.44
"D","02/20/2019","18",17466.61
"D","02/20/2019","19",17727.65
"D","02/20/2019","20",17272.1
"D","02/20/2019","21",16574.76
"D","02/20/2019","22",15649.49
"D","02/20/2019","23",14699.99
"D","02/20/2019","24",13672.03
"D","02/21/2019","01",12988.02
"D","02/21/2019","02",12612.69
"D","02/21/2019","03",12675.84
"D","02/21/2019","04",12408.73
"D","02/21/2019","05",12643.72
"D","02/21/2019","06",13221.31
"D","02/21/2019","07",14520.94
"D","02/21/2019","08",15443.58
"D","02/21/2019","09",15901.57
"D","02/21/2019","10",15901.86
"D","02/21/2019","11",15515.24
"D","02/21/2019","12",14918.3
"D","02/21/2019","13",14301.56
"D","02/21/2019","14",14281.84
"D","02/21/2019","15",14111.71
"D","02/21/2019","16",14269.92
"D","02/21/2019","17",14705.64
"D","02/21/2019","18",15693.15
"D","02/21/2019","19",16199.74
"D","02/21/2019","20",15834.57
"D","02/21/2019","21",15255.22
"D","02/21/2019","22",14629.98
"D","02/21/2019","23",13830.45
"D","02/21/2019","24",13125.41
"D","02/22/2019","01",12786.02
"D","02/22/2019","02",12932.28
"D","02/22/2019","03",12755.78
"D","02/22/2019","04",12701.83
"D","02/22/2019","05",12796.03
"D","02/22/2019","06",13063.35
"D","02/22/2019","07",13856.41
"D","02/22/2019","08",14694.9
"D","02/22/2019","09",14779.06
"D","02/22/2019","10",14449.15
"D","02/22/2019","11",13939.88
"D","02/22/2019","12",13425.05
"D","02/22/2019","13",13045.87
"D","02/22/2019","14",13027.92
"D","02/22/2019","15",13142.64
"D","02/22/2019","16",13652.46
"D","02/22/2019","17",14213.45
"D","02/22/2019","18",15250.19
"D","02/22/2019","19",15682.24
"D","02/22/2019","20",15306.53
"D","02/22/2019","21",14840.75
"D","02/22/2019","22",14167.67
"D","02/22/2019","23",13580.03
"D","02/22/2019","24",12980.67
"D","02/23/2019","01",12612.54
"D","02/23/2019","02",12270.34
"D","02/23/2019","03",12113.38
"D","02/23/2019","04",12088.2
"D","02/23/2019","05",12265.28
"D","02/23/2019","06",12626.88
"D","02/23/2019","07",12725.01
"D","02/23/2019","08",13208.16
"D","02/23/2019","09",13587.32
"D","02/23/2019","10",13211.7
"D","02/23/2019","11",12842.37
"D","02/23/2019","12",12709.16
"D","02/23/2019","13",12592.0
"D","02/23/2019","14",12535.5
"D","02/23/2019","15",12670.36
"D","02/23/2019","16",13039.93
"D","02/23/2019","17",13729.34
"D","02/23/2019","18",14730.2
"D","02/23/2019","19",15156.32
"D","02/23/2019","20",14807.18
"D","02/23/2019","21",14332.32
"D","02/23/2019","22",13692.92
"D","02/23/2019","23",12870.54
"D","02/23/2019","24",12332.8
"D","02/24/2019","01",11579.05
"D","02/24/2019","02",11113.25
"D","02/24/2019","03",11384.82
"D","02/24/2019","04",11314.89
"D","02/24/2019","05",11368.75
"D","02/24/2019","06",11637.58
"D","02/24/2019","07",11889.21
"D","02/24/2019","08",12774.71
"D","02/24/2019","09",13389.27
"D","02/24/2019","10",13838.15
"D","02/24/2019","11",14266.14
"D","02/24/2019","12",14462.45
"D","02/24/2019","13",14400.07
"D","02/24/2019","14",14247.85
"D","02/24/2019","15",14177.28
"D","02/24/2019","16",14231.2
"D","02/24/2019","17",14595.18
"D","02/24/2019","18",15279.23
"D","02/24/2019","19",15510.24
"D","02/24/2019","20",15018.76
"D","02/24/2019","21",14300.2
"D","02/24/2019","22",13667.98
"D","02/24/2019","23",12693.15
"D","02/24/2019","24",12042.28
"D","02/25/2019","01",11962.08
"D","02/25/2019","02",11903.35
"D","02/25/2019","03",11997.89
"D","02/25/2019","04",12163.54
"D","02/25/2019","05",12181.46
"D","02/25/2019","06",12946.39
"D","02/25/2019","07",14256.83
"D","02/25/2019","08",14823.1
"D","02/25/2019","09",14741.87
"D","02/25/2019","10",14616.9
"D","02/25/2019","11",14477.61
"D","02/25/2019","12",14341.25
"D","02/25/2019","13",14267.23
"D","02/25/2019","14",14476.73
"D","02/25/2019","15",14511.81
"D","02/25/2019","16",14683.2
"D","02/25/2019","17",15505.03
"D","02/25/2019","18",16680.68
"D","02/25/2019","19",17303.87
"D","02/25/2019","20",16941.86
"D","02/25/2019","21",16326.32
"D","02/25/2019","22",15410.35
"D","02/25/2019","23",14264.25
"D","02/25/2019","24",13513.04
"D","02/26/2019","01",13232.7
"D","02/26/2019","02",13226.58
"D","02/26/2019","03",13105.94
"D","02/26/2019","04",12896.52
"D","02/26/2019","05",13298.82
"D","02/26/2019","06",14163.2
