C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210224_20210224.csv
C,Time period: 2021-02-24 to 2021-02-24
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-01 22:35:18 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-24,01,2153.1,2274.52
D,2021-02-24,02,2082.3,2207.96
D,2021-02-24,03,2052.1,2184.31
D,2021-02-24,04,2044.4,2187.18
D,2021-02-24,05,2120.8,2248.09
D,2021-02-24,06,2288.3,2414.87
D,2021-02-24,07,2533.6,2637.0
D,2021-02-24,08,2713.5,2750.87
D,2021-02-24,09,2730.1,2779.34
D,2021-02-24,10,2633.6,2740.68
D,2021-02-24,11,2622.8,2708.15
D,2021-02-24,12,2599.5,2680.29
D,2021-02-24,13,2605.5,2652.47
D,2021-02-24,14,2606.6,2640.66
D,2021-02-24,15,2603.4,2669.72
D,2021-02-24,16,2633.2,2644.6
D,2021-02-24,17,2714.3,2727.21
D,2021-02-24,18,2861.5,2897.64
D,2021-02-24,19,2870.3,2947.24
D,2021-02-24,20,2770.7,2871.24
D,2021-02-24,21,2659.2,2760.04
D,2021-02-24,22,2496.4,2617.56
D,2021-02-24,23,2307.8,2437.03
D,2021-02-24,24,2140.4,2269.1
T,24 lines
