C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201011_20201011.csv
C,Time period: 2020-10-11 to 2020-10-11
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-16 05:24:50 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-11,01,2023.2,2014.1
D,2020-10-11,02,1947.4,1936.9
D,2020-10-11,03,1895.4,1890.6
D,2020-10-11,04,1846.1,1859.5
D,2020-10-11,05,1868.4,1832.4
D,2020-10-11,06,1890.7,1824.4
D,2020-10-11,07,1937.3,1857.8
D,2020-10-11,08,2009.9,1895.9
D,2020-10-11,09,2084.8,1956.5
D,2020-10-11,10,2125.7,2001.6
D,2020-10-11,11,2136.7,2027.9
D,2020-10-11,12,2145.3,2061.3
D,2020-10-11,13,2165.8,2081.6
D,2020-10-11,14,2171.0,2106.8
D,2020-10-11,15,2210.1,2115.6
D,2020-10-11,16,2241.1,2135.1
D,2020-10-11,17,2309.7,2210.1
D,2020-10-11,18,2446.8,2296.0
D,2020-10-11,19,2574.0,2408.6
D,2020-10-11,20,2548.0,2386.7
D,2020-10-11,21,2414.6,2306.8
D,2020-10-11,22,2307.7,2206.1
D,2020-10-11,23,2156.5,2077.2
D,2020-10-11,24,2005.0,1951.9
T,24 lines
