C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210415_20210415.csv
C,Time period: 2021-04-15 to 2021-04-15
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 09:36:42 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-15,01,1969.7,1920.44
D,2021-04-15,02,1901.6,1853.12
D,2021-04-15,03,1859.3,1825.37
D,2021-04-15,04,1846.0,1820.36
D,2021-04-15,05,1903.9,1864.87
D,2021-04-15,06,2029.4,2005.37
D,2021-04-15,07,2323.4,2201.93
D,2021-04-15,08,2431.2,2363.47
D,2021-04-15,09,2492.6,2442.17
D,2021-04-15,10,2556.3,2517.23
D,2021-04-15,11,2530.0,2576.76
D,2021-04-15,12,2547.7,2595.86
D,2021-04-15,13,2606.8,2623.5
D,2021-04-15,14,2569.5,2597.57
D,2021-04-15,15,2566.0,2568.11
D,2021-04-15,16,2577.9,2575.29
D,2021-04-15,17,2646.9,2607.06
D,2021-04-15,18,2618.6,2665.89
D,2021-04-15,19,2640.4,2664.78
D,2021-04-15,20,2661.7,2664.58
D,2021-04-15,21,2555.0,2594.5
D,2021-04-15,22,2394.2,2458.1
D,2021-04-15,23,2246.3,2288.49
D,2021-04-15,24,2096.2,2116.4
T,24 lines
