C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200628_20200628.csv
C,Time period: 2020-06-28 to 2020-06-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-03 19:35:26 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-28,01,2428.1,2438.8
D,2020-06-28,02,2351.4,2323.3
D,2020-06-28,03,2304.9,2240.8
D,2020-06-28,04,2261.6,2187.7
D,2020-06-28,05,2219.1,2158.6
D,2020-06-28,06,2210.5,2138.5
D,2020-06-28,07,2271.9,2203.9
D,2020-06-28,08,2419.6,2322.3
D,2020-06-28,09,2568.4,2483.1
D,2020-06-28,10,2680.0,2670.0
D,2020-06-28,11,2836.4,2872.4
D,2020-06-28,12,3041.5,3095.6
D,2020-06-28,13,3153.3,3293.8
D,2020-06-28,14,3188.5,3273.5
D,2020-06-28,15,3289.2,3119.6
D,2020-06-28,16,3252.0,3105.7
D,2020-06-28,17,3386.8,3128.9
D,2020-06-28,18,3436.1,3109.8
D,2020-06-28,19,3422.3,3075.8
D,2020-06-28,20,3290.5,2989.3
D,2020-06-28,21,3146.1,2930.0
D,2020-06-28,22,3053.8,2833.5
D,2020-06-28,23,2966.4,2682.8
D,2020-06-28,24,2789.1,2518.8
T,24 lines
