C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210907_20210907.csv
C,Time period: 2021-09-07 to 2021-09-07
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-16 18:03:42 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-07,01,2331.8,2282.7
D,2021-09-07,02,2185.4,2166.41
D,2021-09-07,03,2112.5,2104.07
D,2021-09-07,04,2048.2,2068.16
D,2021-09-07,05,2057.5,2084.54
D,2021-09-07,06,2184.8,2198.4
D,2021-09-07,07,2338.5,2397.35
D,2021-09-07,08,2563.9,2595.94
D,2021-09-07,09,2662.7,2748.79
D,2021-09-07,10,2750.6,2833.2
D,2021-09-07,11,2837.3,2894.03
D,2021-09-07,12,2917.0,2964.71
D,2021-09-07,13,3016.9,3050.92
D,2021-09-07,14,3095.0,3143.59
D,2021-09-07,15,3186.3,3218.91
D,2021-09-07,16,3291.3,3282.13
D,2021-09-07,17,3361.6,3335.52
D,2021-09-07,18,3388.5,3354.99
D,2021-09-07,19,3288.7,3268.86
D,2021-09-07,20,3202.9,3208.79
D,2021-09-07,21,3103.4,3099.88
D,2021-09-07,22,2855.7,2916.46
D,2021-09-07,23,2629.4,2709.34
D,2021-09-07,24,2417.7,2482.06
T,24 lines
