"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200924.csv"
"C","Report for: 09/24/2020 - 09/24/2020"
"C","Report generated: 09/30/2020 15:12:43 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/24/2020","01",10301.62
"D","09/24/2020","02",10117.04
"D","09/24/2020","03",10106.67
"D","09/24/2020","04",10016.68
"D","09/24/2020","05",10207.3
"D","09/24/2020","06",10412.42
"D","09/24/2020","07",11292.95
"D","09/24/2020","08",12119.0
"D","09/24/2020","09",12291.55
"D","09/24/2020","10",12189.77
"D","09/24/2020","11",12207.21
"D","09/24/2020","12",12404.08
"D","09/24/2020","13",12629.72
"D","09/24/2020","14",13050.44
"D","09/24/2020","15",13428.6
"D","09/24/2020","16",13729.78
"D","09/24/2020","17",13989.17
"D","09/24/2020","18",14397.37
"D","09/24/2020","19",14715.5
"D","09/24/2020","20",14762.06
"D","09/24/2020","21",14050.5
"D","09/24/2020","22",13086.66
"D","09/24/2020","23",11981.01
"D","09/24/2020","24",10981.33
"T","24 lines"
