"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200826.csv"
"C","Report for: 08/26/2020 - 08/26/2020"
"C","Report generated: 08/31/2020 06:54:04 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/26/2020","01",13010.77
"D","08/26/2020","02",12686.81
"D","08/26/2020","03",12357.72
"D","08/26/2020","04",11947.37
"D","08/26/2020","05",11901.22
"D","08/26/2020","06",12292.09
"D","08/26/2020","07",12772.75
"D","08/26/2020","08",12954.6
"D","08/26/2020","09",13033.32
"D","08/26/2020","10",12914.94
"D","08/26/2020","11",13040.52
"D","08/26/2020","12",13067.98
"D","08/26/2020","13",12875.84
"D","08/26/2020","14",13089.1
"D","08/26/2020","15",13255.11
"D","08/26/2020","16",13740.5
"D","08/26/2020","17",14486.99
"D","08/26/2020","18",15251.28
"D","08/26/2020","19",15326.97
"D","08/26/2020","20",15044.5
"D","08/26/2020","21",14699.99
"D","08/26/2020","22",13818.82
"D","08/26/2020","23",12891.6
"D","08/26/2020","24",11840.64
"T","24 lines"
