C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200822_20200822.csv
C,Time period: 2020-08-22 to 2020-08-22
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-26 02:42:19 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-22,01,2660.0,2732.2
D,2020-08-22,02,2514.7,2585.7
D,2020-08-22,03,2416.8,2481.6
D,2020-08-22,04,2353.2,2409.7
D,2020-08-22,05,2346.8,2367.0
D,2020-08-22,06,2359.9,2364.1
D,2020-08-22,07,2404.0,2398.1
D,2020-08-22,08,2472.8,2522.1
D,2020-08-22,09,2678.5,2699.8
D,2020-08-22,10,2869.8,2856.8
D,2020-08-22,11,3092.1,3035.2
D,2020-08-22,12,3201.5,3227.3
D,2020-08-22,13,3298.0,3190.5
D,2020-08-22,14,3284.6,3281.4
D,2020-08-22,15,3303.6,3371.3
D,2020-08-22,16,3341.5,3328.9
D,2020-08-22,17,3389.8,3425.7
D,2020-08-22,18,3432.1,3511.8
D,2020-08-22,19,3371.0,3465.6
D,2020-08-22,20,3269.3,3354.9
D,2020-08-22,21,3149.4,3275.7
D,2020-08-22,22,3025.6,3135.1
D,2020-08-22,23,2860.7,2966.9
D,2020-08-22,24,2709.5,2780.9
T,24 lines
