"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201119.csv"
"C","Report for: 11/19/2020 - 11/19/2020"
"C","Report generated: 11/26/2020 14:24:20 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/19/2020","01",12207.62
"D","11/19/2020","02",11941.26
"D","11/19/2020","03",12045.46
"D","11/19/2020","04",12095.71
"D","11/19/2020","05",12168.48
"D","11/19/2020","06",12992.71
"D","11/19/2020","07",14377.86
"D","11/19/2020","08",15150.28
"D","11/19/2020","09",14941.22
"D","11/19/2020","10",14555.16
"D","11/19/2020","11",14043.66
"D","11/19/2020","12",13708.4
"D","11/19/2020","13",13671.08
"D","11/19/2020","14",14090.24
"D","11/19/2020","15",14382.11
"D","11/19/2020","16",14874.41
"D","11/19/2020","17",15783.79
"D","11/19/2020","18",16488.95
"D","11/19/2020","19",16127.2
"D","11/19/2020","20",15499.66
"D","11/19/2020","21",14704.46
"D","11/19/2020","22",13896.02
"D","11/19/2020","23",12853.53
"D","11/19/2020","24",12055.12
"T","24 lines"
