C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210417_20210417.csv
C,Time period: 2021-04-17 to 2021-04-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 10:04:02 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-17,01,2171.8,2154.85
D,2021-04-17,02,2077.8,2079.34
D,2021-04-17,03,2040.8,2037.48
D,2021-04-17,04,2019.1,2013.9
D,2021-04-17,05,2022.0,2028.22
D,2021-04-17,06,2077.4,2083.14
D,2021-04-17,07,2158.8,2165.39
D,2021-04-17,08,2274.6,2273.28
D,2021-04-17,09,2387.8,2394.41
D,2021-04-17,10,2452.4,2488.49
D,2021-04-17,11,2466.1,2544.86
D,2021-04-17,12,2452.2,2542.14
D,2021-04-17,13,2399.4,2451.75
D,2021-04-17,14,2352.0,2347.8
D,2021-04-17,15,2319.5,2314.83
D,2021-04-17,16,2328.4,2328.54
D,2021-04-17,17,2383.3,2374.83
D,2021-04-17,18,2454.3,2420.03
D,2021-04-17,19,2523.4,2460.84
D,2021-04-17,20,2532.9,2496.71
D,2021-04-17,21,2510.5,2474.43
D,2021-04-17,22,2397.8,2377.93
D,2021-04-17,23,2289.0,2258.38
D,2021-04-17,24,2148.7,2129.27
T,24 lines
