C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211029_20211029.csv
C,Time period: 2021-10-29 to 2021-10-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-11-03 14:30:13 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-29,01,2066.7,2078.78
D,2021-10-29,02,1970.2,1991.88
D,2021-10-29,03,1950.0,1959.12
D,2021-10-29,04,1928.5,1951.89
D,2021-10-29,05,1983.5,2007.45
D,2021-10-29,06,2132.4,2163.51
D,2021-10-29,07,2430.3,2431.88
D,2021-10-29,08,2629.0,2646.89
D,2021-10-29,09,2710.3,2723.69
D,2021-10-29,10,2662.6,2758.63
D,2021-10-29,11,2676.1,2768.76
D,2021-10-29,12,2636.4,2769.72
D,2021-10-29,13,2623.7,2750.72
D,2021-10-29,14,2631.7,2726.66
D,2021-10-29,15,2626.3,2695.83
D,2021-10-29,16,2644.9,2721.88
D,2021-10-29,17,2763.4,2751.27
D,2021-10-29,18,2799.2,2808.95
D,2021-10-29,19,2817.4,2794.55
D,2021-10-29,20,2715.9,2707.88
D,2021-10-29,21,2602.9,2597.68
D,2021-10-29,22,2460.9,2474.88
D,2021-10-29,23,2331.0,2324.23
D,2021-10-29,24,2151.0,2171.45
T,24 lines
