C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210320_20210320.csv
C,Time period: 2021-03-20 to 2021-03-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-31 13:57:18 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-20,01,2135.8,2285.99
D,2021-03-20,02,2047.1,2215.09
D,2021-03-20,03,2047.9,2182.14
D,2021-03-20,04,2012.4,2175.16
D,2021-03-20,05,2064.6,2202.32
D,2021-03-20,06,2125.7,2266.53
D,2021-03-20,07,2218.7,2378.5
D,2021-03-20,08,2344.4,2460.64
D,2021-03-20,09,2372.1,2476.34
D,2021-03-20,10,2301.0,2436.33
D,2021-03-20,11,2275.3,2382.98
D,2021-03-20,12,2210.3,2333.35
D,2021-03-20,13,2184.6,2276.31
D,2021-03-20,14,2147.1,2198.03
D,2021-03-20,15,2194.5,2164.62
D,2021-03-20,16,2190.6,2168.36
D,2021-03-20,17,2261.4,2232.22
D,2021-03-20,18,2382.7,2337.43
D,2021-03-20,19,2455.7,2436.25
D,2021-03-20,20,2504.0,2524.37
D,2021-03-20,21,2455.9,2495.36
D,2021-03-20,22,2380.4,2412.52
D,2021-03-20,23,2260.0,2300.1
D,2021-03-20,24,2149.9,2184.34
T,24 lines
