C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210708_20210708.csv
C,Time period: 2021-07-08 to 2021-07-08
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-07-13 20:55:39 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-08,01,2725.1,2731.84
D,2021-07-08,02,2558.0,2537.19
D,2021-07-08,03,2445.9,2415.13
D,2021-07-08,04,2364.6,2350.3
D,2021-07-08,05,2361.1,2342.29
D,2021-07-08,06,2454.4,2387.83
D,2021-07-08,07,2612.8,2546.05
D,2021-07-08,08,2811.1,2706.55
D,2021-07-08,09,2956.1,2835.97
D,2021-07-08,10,3053.7,2924.83
D,2021-07-08,11,3108.8,2980.79
D,2021-07-08,12,3160.7,3000.7
D,2021-07-08,13,3212.7,3015.41
D,2021-07-08,14,3224.4,3029.93
D,2021-07-08,15,3244.8,3003.73
D,2021-07-08,16,3256.7,2974.01
D,2021-07-08,17,3253.9,2951.49
D,2021-07-08,18,3275.0,2937.44
D,2021-07-08,19,3148.3,2861.96
D,2021-07-08,20,3046.0,2789.49
D,2021-07-08,21,3002.4,2745.98
D,2021-07-08,22,2904.5,2652.95
D,2021-07-08,23,2680.1,2501.79
D,2021-07-08,24,2506.1,2345.66
T,24 lines
