C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210331_20210331.csv
C,Time period: 2021-03-31 to 2021-03-31
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 02:55:36 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-31,01,1941.8,1982.99
D,2021-03-31,02,1858.2,1917.24
D,2021-03-31,03,1820.6,1893.81
D,2021-03-31,04,1828.5,1891.61
D,2021-03-31,05,1903.9,1938.21
D,2021-03-31,06,2018.3,2073.17
D,2021-03-31,07,2314.4,2297.38
D,2021-03-31,08,2425.3,2430.95
D,2021-03-31,09,2452.7,2499.49
D,2021-03-31,10,2364.2,2514.78
D,2021-03-31,11,2432.1,2493.92
D,2021-03-31,12,2395.8,2505.21
D,2021-03-31,13,2391.9,2543.08
D,2021-03-31,14,2386.6,2547.39
D,2021-03-31,15,2407.6,2526.88
D,2021-03-31,16,2452.8,2516.06
D,2021-03-31,17,2449.0,2522.01
D,2021-03-31,18,2494.1,2582.71
D,2021-03-31,19,2524.9,2601.54
D,2021-03-31,20,2490.7,2618.78
D,2021-03-31,21,2410.4,2517.59
D,2021-03-31,22,2274.8,2381.77
D,2021-03-31,23,2101.9,2211.53
D,2021-03-31,24,1927.8,2048.91
T,24 lines
