C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210928_20210928.csv
C,Time period: 2021-09-28 to 2021-09-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 17:17:18 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-28,01,2148.9,2152.68
D,2021-09-28,02,2000.3,2065.17
D,2021-09-28,03,1931.9,2019.53
D,2021-09-28,04,1905.8,1995.95
D,2021-09-28,05,1936.1,2031.16
D,2021-09-28,06,2101.5,2176.08
D,2021-09-28,07,2427.6,2441.46
D,2021-09-28,08,2601.2,2617.46
D,2021-09-28,09,2661.8,2724.82
D,2021-09-28,10,2728.1,2867.0
D,2021-09-28,11,2800.9,2921.3
D,2021-09-28,12,2815.9,2936.66
D,2021-09-28,13,2862.7,2927.21
D,2021-09-28,14,2872.3,2981.12
D,2021-09-28,15,2846.4,2951.44
D,2021-09-28,16,2878.9,2933.04
D,2021-09-28,17,2849.2,2927.38
D,2021-09-28,18,2848.0,2973.34
D,2021-09-28,19,2866.9,2951.45
D,2021-09-28,20,2832.3,2893.82
D,2021-09-28,21,2736.8,2762.23
D,2021-09-28,22,2542.9,2591.33
D,2021-09-28,23,2327.1,2379.51
D,2021-09-28,24,2139.0,2161.84
T,24 lines
