C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200813_20200813.csv
C,Time period: 2020-08-13 to 2020-08-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-20 01:25:03 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-13,01,2999.0,3207.7
D,2020-08-13,02,2837.8,3021.5
D,2020-08-13,03,2749.8,2884.6
D,2020-08-13,04,2658.7,2791.2
D,2020-08-13,05,2658.3,2769.6
D,2020-08-13,06,2745.5,2839.3
D,2020-08-13,07,2990.2,2992.5
D,2020-08-13,08,3230.3,3196.2
D,2020-08-13,09,3367.1,3413.2
D,2020-08-13,10,3501.5,3604.2
D,2020-08-13,11,3656.9,3767.5
D,2020-08-13,12,3829.8,3904.5
D,2020-08-13,13,3949.5,4028.9
D,2020-08-13,14,3946.1,4147.8
D,2020-08-13,15,4001.1,4194.5
D,2020-08-13,16,3977.2,4204.1
D,2020-08-13,17,3955.4,4153.1
D,2020-08-13,18,3980.6,4044.9
D,2020-08-13,19,3871.0,3888.1
D,2020-08-13,20,3794.0,3759.4
D,2020-08-13,21,3735.1,3688.3
D,2020-08-13,22,3416.9,3510.3
D,2020-08-13,23,3194.6,3266.8
D,2020-08-13,24,2992.5,3029.2
T,24 lines
