C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210113_20210113.csv
C,Time period: 2021-01-13 to 2021-01-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-17 08:44:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-13,01,2286.4,2278.01
D,2021-01-13,02,2233.2,2210.47
D,2021-01-13,03,2210.7,2182.62
D,2021-01-13,04,2228.7,2192.08
D,2021-01-13,05,2282.3,2267.84
D,2021-01-13,06,2469.2,2431.94
D,2021-01-13,07,2800.4,2695.13
D,2021-01-13,08,3012.8,2898.92
D,2021-01-13,09,2972.5,2969.51
D,2021-01-13,10,2875.7,2919.32
D,2021-01-13,11,2881.5,2836.72
D,2021-01-13,12,2806.9,2808.55
D,2021-01-13,13,2797.4,2815.96
D,2021-01-13,14,2794.6,2837.96
D,2021-01-13,15,2838.7,2859.1
D,2021-01-13,16,2961.6,2927.95
D,2021-01-13,17,3112.4,3060.43
D,2021-01-13,18,3240.7,3159.6
D,2021-01-13,19,3133.7,3097.6
D,2021-01-13,20,3067.3,2990.5
D,2021-01-13,21,2959.5,2862.73
D,2021-01-13,22,2808.9,2704.14
D,2021-01-13,23,2611.9,2521.75
D,2021-01-13,24,2430.7,2346.83
T,24 lines
