C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210728_20210728.csv
C,Time period: 2021-07-28 to 2021-07-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-21 12:50:46 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-28,01,2684.3,2642.42
D,2021-07-28,02,2535.0,2502.11
D,2021-07-28,03,2439.8,2405.72
D,2021-07-28,04,2389.8,2356.61
D,2021-07-28,05,2406.2,2367.7
D,2021-07-28,06,2515.7,2482.57
D,2021-07-28,07,2702.1,2672.16
D,2021-07-28,08,2901.1,2848.15
D,2021-07-28,09,3015.3,2957.91
D,2021-07-28,10,3112.9,2986.78
D,2021-07-28,11,3214.4,2999.53
D,2021-07-28,12,3248.9,3024.46
D,2021-07-28,13,3324.3,3042.59
D,2021-07-28,14,3322.0,3054.82
D,2021-07-28,15,3293.0,3066.9
D,2021-07-28,16,3312.1,3137.45
D,2021-07-28,17,3295.1,3186.58
D,2021-07-28,18,3245.7,3210.67
D,2021-07-28,19,3275.4,3116.9
D,2021-07-28,20,3110.1,3028.46
D,2021-07-28,21,3023.9,2952.55
D,2021-07-28,22,2888.7,2852.58
D,2021-07-28,23,2620.0,2660.23
D,2021-07-28,24,2423.9,2453.24
T,24 lines
