"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180725_20180808.csv"
"C","Report for: 07/25/2018 - 08/08/2018"
"C","Report generated: 04/13/2020 22:58:59 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/25/2018","01",15994.72
"D","07/25/2018","02",15975.85
"D","07/25/2018","03",15530.09
"D","07/25/2018","04",15497.06
"D","07/25/2018","05",15379.49
"D","07/25/2018","06",15403.87
"D","07/25/2018","07",16065.42
"D","07/25/2018","08",17358.6
"D","07/25/2018","09",18212.9
"D","07/25/2018","10",18931.94
"D","07/25/2018","11",19599.39
"D","07/25/2018","12",20031.94
"D","07/25/2018","13",20332.01
"D","07/25/2018","14",20630.87
"D","07/25/2018","15",20575.15
"D","07/25/2018","16",20433.4
"D","07/25/2018","17",20394.1
"D","07/25/2018","18",20315.67
"D","07/25/2018","19",20083.97
"D","07/25/2018","20",19752.08
"D","07/25/2018","21",19564.95
"D","07/25/2018","22",18727.16
"D","07/25/2018","23",17228.99
"D","07/25/2018","24",15718.69
"D","07/26/2018","01",15248.85
"D","07/26/2018","02",15161.15
"D","07/26/2018","03",14822.14
"D","07/26/2018","04",14836.21
"D","07/26/2018","05",14988.07
"D","07/26/2018","06",15236.05
"D","07/26/2018","07",15923.08
"D","07/26/2018","08",16652.71
"D","07/26/2018","09",17440.76
"D","07/26/2018","10",18077.38
"D","07/26/2018","11",18590.5
"D","07/26/2018","12",19150.6
"D","07/26/2018","13",19592.42
"D","07/26/2018","14",20062.07
"D","07/26/2018","15",20231.27
"D","07/26/2018","16",20338.71
"D","07/26/2018","17",20184.56
"D","07/26/2018","18",20150.92
"D","07/26/2018","19",20172.39
"D","07/26/2018","20",19727.68
"D","07/26/2018","21",19330.0
"D","07/26/2018","22",18555.35
"D","07/26/2018","23",17004.51
"D","07/26/2018","24",15615.97
"D","07/27/2018","01",14930.31
"D","07/27/2018","02",14666.92
"D","07/27/2018","03",14206.16
"D","07/27/2018","04",14035.16
"D","07/27/2018","05",14171.12
"D","07/27/2018","06",14179.16
"D","07/27/2018","07",14687.6
"D","07/27/2018","08",15879.35
"D","07/27/2018","09",16905.5
"D","07/27/2018","10",17844.82
"D","07/27/2018","11",18835.92
"D","07/27/2018","12",19792.62
"D","07/27/2018","13",20419.62
"D","07/27/2018","14",21019.29
"D","07/27/2018","15",21510.5
"D","07/27/2018","16",21779.28
"D","07/27/2018","17",21835.43
"D","07/27/2018","18",21689.48
"D","07/27/2018","19",21112.65
"D","07/27/2018","20",20365.12
"D","07/27/2018","21",19860.04
"D","07/27/2018","22",18840.68
"D","07/27/2018","23",17316.74
"D","07/27/2018","24",15893.33
"D","07/28/2018","01",14795.98
"D","07/28/2018","02",14221.42
"D","07/28/2018","03",14000.86
"D","07/28/2018","04",13669.59
"D","07/28/2018","05",13552.72
"D","07/28/2018","06",13645.29
"D","07/28/2018","07",14007.0
"D","07/28/2018","08",14641.65
"D","07/28/2018","09",15250.8
"D","07/28/2018","10",16181.21
"D","07/28/2018","11",17007.6
"D","07/28/2018","12",17776.53
"D","07/28/2018","13",18377.4
"D","07/28/2018","14",18846.92
"D","07/28/2018","15",19267.64
"D","07/28/2018","16",19661.13
"D","07/28/2018","17",19983.33
"D","07/28/2018","18",19929.92
"D","07/28/2018","19",19439.92
"D","07/28/2018","20",18770.16
"D","07/28/2018","21",18451.47
