C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200629_20200629.csv
C,Time period: 2020-06-29 to 2020-06-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-03 21:42:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-29,01,2441.7,2382.4
D,2020-06-29,02,2300.9,2288.6
D,2020-06-29,03,2236.7,2235.9
D,2020-06-29,04,2195.5,2220.2
D,2020-06-29,05,2218.4,2263.7
D,2020-06-29,06,2356.7,2369.6
D,2020-06-29,07,2571.0,2568.2
D,2020-06-29,08,2839.7,2761.1
D,2020-06-29,09,2963.7,2921.9
D,2020-06-29,10,3055.1,3051.7
D,2020-06-29,11,3132.4,3137.8
D,2020-06-29,12,3234.1,3160.5
D,2020-06-29,13,3272.4,3179.3
D,2020-06-29,14,3253.8,3134.1
D,2020-06-29,15,3264.6,3061.9
D,2020-06-29,16,3308.7,3011.5
D,2020-06-29,17,3311.2,2997.9
D,2020-06-29,18,3332.2,3024.0
D,2020-06-29,19,3303.9,2982.1
D,2020-06-29,20,3199.6,2918.2
D,2020-06-29,21,3094.7,2840.4
D,2020-06-29,22,3005.4,2724.6
D,2020-06-29,23,2790.3,2565.5
D,2020-06-29,24,2559.4,2400.2
T,24 lines
