C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210223_20210223.csv
C,Time period: 2021-02-23 to 2021-02-23
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-01 22:33:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-23,01,2249.2,2343.76
D,2021-02-23,02,2182.3,2281.99
D,2021-02-23,03,2166.6,2255.81
D,2021-02-23,04,2180.8,2262.68
D,2021-02-23,05,2235.8,2322.67
D,2021-02-23,06,2421.6,2475.59
D,2021-02-23,07,2684.0,2710.5
D,2021-02-23,08,2881.8,2885.04
D,2021-02-23,09,2923.1,2963.08
D,2021-02-23,10,2813.0,2937.68
D,2021-02-23,11,2804.8,2870.5
D,2021-02-23,12,2771.4,2845.55
D,2021-02-23,13,2799.9,2805.86
D,2021-02-23,14,2782.5,2803.02
D,2021-02-23,15,2787.2,2781.47
D,2021-02-23,16,2829.3,2837.67
D,2021-02-23,17,2893.8,2916.97
D,2021-02-23,18,3049.5,3075.48
D,2021-02-23,19,3029.7,3076.72
D,2021-02-23,20,2920.6,2983.81
D,2021-02-23,21,2793.0,2870.79
D,2021-02-23,22,2636.1,2723.08
D,2021-02-23,23,2446.2,2546.08
D,2021-02-23,24,2256.7,2377.79
T,24 lines
