"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201220.csv"
"C","Report for: 12/20/2020 - 12/20/2020"
"C","Report generated: 01/15/2021 11:38:07 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/20/2020","01",13008.72
"D","12/20/2020","02",12611.33
"D","12/20/2020","03",12564.66
"D","12/20/2020","04",12451.93
"D","12/20/2020","05",12505.39
"D","12/20/2020","06",12546.4
"D","12/20/2020","07",12831.64
"D","12/20/2020","08",13466.04
"D","12/20/2020","09",14249.46
"D","12/20/2020","10",14908.12
"D","12/20/2020","11",15295.09
"D","12/20/2020","12",15483.21
"D","12/20/2020","13",15543.76
"D","12/20/2020","14",15510.7
"D","12/20/2020","15",15544.26
"D","12/20/2020","16",15804.26
"D","12/20/2020","17",16751.24
"D","12/20/2020","18",17392.8
"D","12/20/2020","19",17068.57
"D","12/20/2020","20",16451.18
"D","12/20/2020","21",15759.52
"D","12/20/2020","22",14830.08
"D","12/20/2020","23",13722.43
"D","12/20/2020","24",13082.93
"T","24 lines"
