C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20181107_20181221.csv
C,Time period: 2018-11-07 to 2018-12-21
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:14:07 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2018-11-07,01,2029.9,2064.4
D,2018-11-07,02,1890.9,1974.5
D,2018-11-07,03,1840.0,1930.8
D,2018-11-07,04,1905.0,1922.4
D,2018-11-07,05,1939.8,1982.6
D,2018-11-07,06,2040.3,2165.2
D,2018-11-07,07,2352.4,2469.6
D,2018-11-07,08,2567.4,2634.9
D,2018-11-07,09,2604.7,2643.6
D,2018-11-07,10,2557.7,2647.3
D,2018-11-07,11,2612.1,2647.2
D,2018-11-07,12,2631.9,2650.6
D,2018-11-07,13,2575.1,2647.8
D,2018-11-07,14,2630.4,2670.1
D,2018-11-07,15,2595.7,2694.7
D,2018-11-07,16,2622.4,2737.3
D,2018-11-07,17,2874.4,2845.4
D,2018-11-07,18,2896.7,2954.8
D,2018-11-07,19,2883.4,2895.7
D,2018-11-07,20,2778.6,2813.4
D,2018-11-07,21,2558.6,2707.6
D,2018-11-07,22,2374.5,2544.4
D,2018-11-07,23,2325.9,2336.1
D,2018-11-07,24,2134.1,2144.1
D,2018-11-08,01,1841.6,2012.7
D,2018-11-08,02,1735.3,1938.4
D,2018-11-08,03,1845.5,1905.8
D,2018-11-08,04,1869.8,1907.1
D,2018-11-08,05,1929.4,1975.7
D,2018-11-08,06,2029.3,2172.0
D,2018-11-08,07,2504.6,2492.3
D,2018-11-08,08,2662.2,2671.4
D,2018-11-08,09,2585.7,2708.4
D,2018-11-08,10,2603.1,2686.6
D,2018-11-08,11,2491.9,2658.1
D,2018-11-08,12,2585.9,2659.6
D,2018-11-08,13,2453.0,2634.2
D,2018-11-08,14,2557.9,2650.1
D,2018-11-08,15,2554.8,2680.5
D,2018-11-08,16,2611.9,2727.0
D,2018-11-08,17,2807.1,2862.3
D,2018-11-08,18,2889.3,2985.1
D,2018-11-08,19,2896.5,2931.1
D,2018-11-08,20,2797.8,2853.4
D,2018-11-08,21,2650.0,2761.8
D,2018-11-08,22,2505.5,2612.1
D,2018-11-08,23,2383.0,2412.6
D,2018-11-08,24,2144.1,2222.0
D,2018-11-09,01,2005.1,2093.5
D,2018-11-09,02,1974.1,2020.8
D,2018-11-09,03,1957.5,1997.0
D,2018-11-09,04,1918.4,2004.4
D,2018-11-09,05,1989.9,2076.2
D,2018-11-09,06,2180.6,2276.6
D,2018-11-09,07,2508.8,2582.8
D,2018-11-09,08,2858.6,2742.2
D,2018-11-09,09,2912.2,2744.6
D,2018-11-09,10,2901.4,2753.4
D,2018-11-09,11,2764.8,2800.4
D,2018-11-09,12,2751.5,2835.7
D,2018-11-09,13,2772.4,2853.5
D,2018-11-09,14,2744.9,2865.0
D,2018-11-09,15,2737.6,2855.8
D,2018-11-09,16,2750.7,2867.7
D,2018-11-09,17,2936.9,2977.4
D,2018-11-09,18,3158.3,3012.1
D,2018-11-09,19,3011.9,2908.2
D,2018-11-09,20,2866.0,2805.7
D,2018-11-09,21,2608.8,2714.2
D,2018-11-09,22,2453.7,2585.9
D,2018-11-09,23,2305.3,2419.7
D,2018-11-09,24,2146.1,2256.6
D,2018-11-10,01,1985.8,2126.2
D,2018-11-10,02,1893.3,2032.9
D,2018-11-10,03,1847.2,1979.2
D,2018-11-10,04,1832.7,1948.6
D,2018-11-10,05,1846.2,1956.1
D,2018-11-10,06,1920.0,2019.5
D,2018-11-10,07,2048.3,2143.0
D,2018-11-10,08,2144.6,2282.8
D,2018-11-10,09,2346.5,2444.3
D,2018-11-10,10,2445.4,2525.1
D,2018-11-10,11,2526.1,2571.2
D,2018-11-10,12,2549.4,2609.1
D,2018-11-10,13,2532.5,2537.7
D,2018-11-10,14,2456.7,2470.0
D,2018-11-10,15,2421.2,2475.6
D,2018-11-10,16,2460.0,2536.9
D,2018-11-10,17,2645.5,2689.0
D,2018-11-10,18,2720.1,2819.0
D,2018-11-10,19,2702.7,2797.8
D,2018-11-10,20,2668.9,2741.6
D,2018-11-10,21,2478.3,2668.6
D,2018-11-10,22,2402.3,2575.2
D,2018-11-10,23,2293.5,2437.0
D,2018-11-10,24,2142.5,2298.4
D,2018-11-11,01,2122.5,2189.7
D,2018-11-11,02,2059.3,2112.5
D,2018-11-11,03,2012.0,2075.4
D,2018-11-11,04,1996.5,2059.9
D,2018-11-11,05,2021.5,2072.7
D,2018-11-11,06,2081.3,2135.5
D,2018-11-11,07,2170.6,2222.6
D,2018-11-11,08,2229.5,2291.9
D,2018-11-11,09,2326.8,2354.6
D,2018-11-11,10,2407.1,2389.0
D,2018-11-11,11,2422.5,2398.3
D,2018-11-11,12,2437.6,2402.8
D,2018-11-11,13,2426.3,2414.0
D,2018-11-11,14,2397.8,2430.8
D,2018-11-11,15,2414.4,2465.7
D,2018-11-11,16,2460.2,2543.5
D,2018-11-11,17,2717.9,2709.8
D,2018-11-11,18,2832.2,2857.5
D,2018-11-11,19,2795.4,2846.6
D,2018-11-11,20,2752.5,2797.2
D,2018-11-11,21,2652.6,2721.3
D,2018-11-11,22,2534.6,2607.7
D,2018-11-11,23,2388.4,2442.5
D,2018-11-11,24,2217.6,2287.0
D,2018-11-12,01,2119.7,2179.9
D,2018-11-12,02,2059.2,2121.0
D,2018-11-12,03,2035.0,2104.5
D,2018-11-12,04,2020.2,2120.0
D,2018-11-12,05,2096.4,2198.1
D,2018-11-12,06,2330.8,2370.4
D,2018-11-12,07,2583.9,2611.1
D,2018-11-12,08,2802.6,2748.7
D,2018-11-12,09,2955.5,2785.1
D,2018-11-12,10,2911.6,2764.8
D,2018-11-12,11,2875.2,2743.6
D,2018-11-12,12,2831.9,2724.5
D,2018-11-12,13,2836.2,2709.8
D,2018-11-12,14,2837.7,2727.1
D,2018-11-12,15,2819.5,2773.1
D,2018-11-12,16,2845.8,2843.8
D,2018-11-12,17,3031.7,3000.8
D,2018-11-12,18,3183.4,3127.5
D,2018-11-12,19,3111.7,3059.0
D,2018-11-12,20,3021.9,2970.0
D,2018-11-12,21,2922.2,2844.9
D,2018-11-12,22,2729.8,2676.4
D,2018-11-12,23,2535.2,2451.6
D,2018-11-12,24,2343.6,2243.3
D,2018-11-13,01,2158.8,2113.9
D,2018-11-13,02,2078.1,2033.2
D,2018-11-13,03,2023.0,1998.3
D,2018-11-13,04,2031.0,1999.1
D,2018-11-13,05,2079.6,2067.2
D,2018-11-13,06,2257.5,2258.2
D,2018-11-13,07,2545.8,2586.3
D,2018-11-13,08,2843.4,2791.2
D,2018-11-13,09,2932.7,2871.0
D,2018-11-13,10,2955.9,2924.6
D,2018-11-13,11,2914.8,2942.6
D,2018-11-13,12,2943.0,2937.7
D,2018-11-13,13,2949.6,2924.4
D,2018-11-13,14,2940.6,2896.0
D,2018-11-13,15,2888.0,2882.5
D,2018-11-13,16,2902.4,2911.3
D,2018-11-13,17,3036.6,3021.3
D,2018-11-13,18,3131.7,3110.1
D,2018-11-13,19,3132.4,3045.2
D,2018-11-13,20,3039.6,2973.2
D,2018-11-13,21,2881.8,2858.3
D,2018-11-13,22,2719.6,2690.0
D,2018-11-13,23,2560.6,2469.7
D,2018-11-13,24,2332.6,2280.7
D,2018-11-14,01,2255.3,2166.6
D,2018-11-14,02,2212.8,2114.5
D,2018-11-14,03,2201.2,2093.6
D,2018-11-14,04,2143.1,2104.9
D,2018-11-14,05,2244.6,2176.7
D,2018-11-14,06,2488.7,2391.0
D,2018-11-14,07,2846.3,2736.6
D,2018-11-14,08,2925.5,2889.9
D,2018-11-14,09,2996.6,2915.0
D,2018-11-14,10,3077.1,2919.2
D,2018-11-14,11,3046.0,2881.3
D,2018-11-14,12,3001.5,2850.8
D,2018-11-14,13,2976.2,2848.7
D,2018-11-14,14,2831.7,2889.0
D,2018-11-14,15,2865.6,2931.8
D,2018-11-14,16,2979.0,3041.3
D,2018-11-14,17,3111.3,3208.8
D,2018-11-14,18,3233.8,3331.3
D,2018-11-14,19,3256.8,3277.7
D,2018-11-14,20,3140.6,3230.2
D,2018-11-14,21,3062.7,3128.5
D,2018-11-14,22,2819.6,2977.8
D,2018-11-14,23,2715.0,2749.6
D,2018-11-14,24,2372.5,2548.7
D,2018-11-15,01,2262.0,2420.7
D,2018-11-15,02,2199.6,2353.3
D,2018-11-15,03,2199.7,2329.4
D,2018-11-15,04,2177.4,2336.9
D,2018-11-15,05,2259.8,2418.7
D,2018-11-15,06,2467.5,2631.5
D,2018-11-15,07,2966.3,2964.8
D,2018-11-15,08,3173.4,3139.6
D,2018-11-15,09,3179.3,3181.7
D,2018-11-15,10,3071.1,3199.6
D,2018-11-15,11,3094.7,3169.2
D,2018-11-15,12,3050.7,3153.3
D,2018-11-15,13,3058.2,3100.4
D,2018-11-15,14,3046.7,3154.7
D,2018-11-15,15,3041.6,3171.4
D,2018-11-15,16,3056.2,3205.2
D,2018-11-15,17,3312.5,3338.4
D,2018-11-15,18,3398.9,3395.9
D,2018-11-15,19,3168.0,3323.1
D,2018-11-15,20,3130.9,3238.6
D,2018-11-15,21,3039.9,3133.4
D,2018-11-15,22,2877.6,2967.8
D,2018-11-15,23,2677.4,2748.1
D,2018-11-15,24,2444.9,2563.7
D,2018-11-16,01,2251.9,2419.0
D,2018-11-16,02,2185.4,2329.6
D,2018-11-16,03,2075.7,2283.2
D,2018-11-16,04,2115.9,2272.6
D,2018-11-16,05,2166.3,2327.7
D,2018-11-16,06,2310.9,2501.7
D,2018-11-16,07,2835.9,2797.9
D,2018-11-16,08,2835.1,2986.4
D,2018-11-16,09,3099.9,3085.5
D,2018-11-16,10,3109.6,3124.7
D,2018-11-16,11,3178.3,3131.7
D,2018-11-16,12,3204.9,3171.8
D,2018-11-16,13,3171.9,3170.7
D,2018-11-16,14,3174.5,3134.4
D,2018-11-16,15,3133.0,3104.0
D,2018-11-16,16,2815.8,3111.9
D,2018-11-16,17,3055.9,3206.7
D,2018-11-16,18,2949.1,3279.4
D,2018-11-16,19,2908.8,3177.5
D,2018-11-16,20,2949.1,3072.5
D,2018-11-16,21,2800.7,2958.0
D,2018-11-16,22,2602.4,2819.9
D,2018-11-16,23,2489.1,2636.3
D,2018-11-16,24,2315.9,2458.1
D,2018-11-17,01,2141.4,2319.3
D,2018-11-17,02,2085.4,2236.3
D,2018-11-17,03,2076.4,2189.6
D,2018-11-17,04,2057.9,2168.2
D,2018-11-17,05,2059.3,2183.1
D,2018-11-17,06,2162.6,2247.9
D,2018-11-17,07,2246.1,2373.2
D,2018-11-17,08,2195.1,2511.3
D,2018-11-17,09,2349.5,2647.3
D,2018-11-17,10,2480.3,2631.6
D,2018-11-17,11,2457.2,2659.5
D,2018-11-17,12,2345.2,2659.0
D,2018-11-17,13,2324.5,2698.0
D,2018-11-17,14,2301.6,2688.8
D,2018-11-17,15,2353.2,2694.0
D,2018-11-17,16,2487.9,2722.6
D,2018-11-17,17,2650.0,2839.9
D,2018-11-17,18,2699.2,2906.0
D,2018-11-17,19,2630.9,2869.2
D,2018-11-17,20,2640.2,2806.4
D,2018-11-17,21,2633.5,2733.1
D,2018-11-17,22,2529.3,2641.4
D,2018-11-17,23,2426.8,2504.8
D,2018-11-17,24,2276.3,2354.7
D,2018-11-18,01,2134.3,2233.6
D,2018-11-18,02,2089.1,2156.6
D,2018-11-18,03,2075.2,2114.8
D,2018-11-18,04,2057.3,2096.6
D,2018-11-18,05,2072.4,2101.9
D,2018-11-18,06,2160.3,2154.2
D,2018-11-18,07,2217.1,2245.4
D,2018-11-18,08,2341.8,2342.5
D,2018-11-18,09,2431.4,2436.9
D,2018-11-18,10,2501.4,2476.2
D,2018-11-18,11,2551.7,2552.4
D,2018-11-18,12,2569.1,2629.9
D,2018-11-18,13,2606.5,2646.8
D,2018-11-18,14,2547.6,2670.9
D,2018-11-18,15,2592.5,2688.3
D,2018-11-18,16,2591.7,2719.8
D,2018-11-18,17,2745.6,2894.1
D,2018-11-18,18,2853.9,2997.0
D,2018-11-18,19,2829.3,2976.9
D,2018-11-18,20,2809.9,2915.4
D,2018-11-18,21,2736.3,2825.9
D,2018-11-18,22,2602.5,2683.6
D,2018-11-18,23,2427.2,2492.6
D,2018-11-18,24,2231.2,2310.6
D,2018-11-19,01,2239.0,2185.8
D,2018-11-19,02,2142.0,2122.9
D,2018-11-19,03,2070.7,2105.9
D,2018-11-19,04,2073.5,2131.0
D,2018-11-19,05,2138.9,2217.5
D,2018-11-19,06,2353.9,2415.5
D,2018-11-19,07,2729.8,2751.2
D,2018-11-19,08,2893.4,2962.8
D,2018-11-19,09,2943.1,3057.8
D,2018-11-19,10,2959.0,3119.9
D,2018-11-19,11,2956.2,3144.7
D,2018-11-19,12,2909.0,3152.6
D,2018-11-19,13,2867.2,3129.6
D,2018-11-19,14,2847.2,3115.5
D,2018-11-19,15,2842.4,3080.7
D,2018-11-19,16,2858.2,3096.0
D,2018-11-19,17,3007.3,3202.8
D,2018-11-19,18,3125.4,3259.6
D,2018-11-19,19,3085.1,3190.0
D,2018-11-19,20,3031.9,3115.5
D,2018-11-19,21,2903.9,3001.3
D,2018-11-19,22,2777.6,2830.7
D,2018-11-19,23,2524.9,2615.6
D,2018-11-19,24,2303.8,2405.5
D,2018-11-20,01,2126.6,2267.3
D,2018-11-20,02,2086.6,2179.4
D,2018-11-20,03,2010.9,2132.4
D,2018-11-20,04,1991.2,2130.2
D,2018-11-20,05,2112.9,2199.6
D,2018-11-20,06,2374.9,2393.7
D,2018-11-20,07,2671.4,2726.5
D,2018-11-20,08,2830.9,2950.1
D,2018-11-20,09,2999.7,3048.1
D,2018-11-20,10,2995.5,3107.5
D,2018-11-20,11,3010.7,3124.8
D,2018-11-20,12,3045.1,3147.9
D,2018-11-20,13,3035.0,3156.4
D,2018-11-20,14,2962.3,3152.3
D,2018-11-20,15,3066.5,3140.9
D,2018-11-20,16,3065.7,3166.5
D,2018-11-20,17,3102.9,3266.4
D,2018-11-20,18,3255.3,3328.5
D,2018-11-20,19,3125.5,3249.8
D,2018-11-20,20,3080.5,3162.8
