C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20180625_20180808.csv
C,Time period: 2018-06-25 to 2018-08-08
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:12:20 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2018-06-25,01,2206.1,2375.8
D,2018-06-25,02,2110.0,2273.0
D,2018-06-25,03,2051.6,2192.6
D,2018-06-25,04,2035.4,2170.8
D,2018-06-25,05,2047.6,2208.6
D,2018-06-25,06,2165.3,2327.6
D,2018-06-25,07,2417.4,2598.6
D,2018-06-25,08,2652.6,2858.2
D,2018-06-25,09,2774.1,3014.7
D,2018-06-25,10,2835.9,3086.1
D,2018-06-25,11,2913.8,3106.9
D,2018-06-25,12,2961.6,3118.5
D,2018-06-25,13,2989.5,3032.1
D,2018-06-25,14,2992.3,3056.9
D,2018-06-25,15,3000.0,3079.1
D,2018-06-25,16,2993.6,3058.7
D,2018-06-25,17,2989.4,3083.3
D,2018-06-25,18,3010.9,3077.1
D,2018-06-25,19,2913.0,2991.5
D,2018-06-25,20,2848.6,2906.6
D,2018-06-25,21,2799.1,2834.2
D,2018-06-25,22,2696.8,2735.1
D,2018-06-25,23,2462.6,2508.9
D,2018-06-25,24,2238.4,2271.4
D,2018-06-26,01,2042.4,2106.6
D,2018-06-26,02,1956.1,1998.3
D,2018-06-26,03,1898.6,1938.8
D,2018-06-26,04,1887.2,1913.2
D,2018-06-26,05,1900.8,1947.5
D,2018-06-26,06,2024.8,2068.6
D,2018-06-26,07,2298.3,2332.8
D,2018-06-26,08,2533.6,2566.4
D,2018-06-26,09,2623.0,2700.7
D,2018-06-26,10,2719.6,2796.8
D,2018-06-26,11,2811.1,2862.0
D,2018-06-26,12,2861.6,2911.2
D,2018-06-26,13,2924.2,2942.5
D,2018-06-26,14,2968.2,2999.0
D,2018-06-26,15,2959.3,3043.8
D,2018-06-26,16,2996.2,3106.6
D,2018-06-26,17,3065.5,3184.0
D,2018-06-26,18,3080.9,3222.6
D,2018-06-26,19,2981.8,3151.5
D,2018-06-26,20,2917.6,3056.6
D,2018-06-26,21,2891.3,2985.3
D,2018-06-26,22,2765.4,2871.8
D,2018-06-26,23,2508.5,2644.1
D,2018-06-26,24,2271.2,2394.9
D,2018-06-27,01,2161.5,2219.9
D,2018-06-27,02,2076.0,2112.8
D,2018-06-27,03,2028.4,2050.1
D,2018-06-27,04,1989.4,2030.4
D,2018-06-27,05,2026.3,2067.6
D,2018-06-27,06,2139.4,2203.2
D,2018-06-27,07,2365.4,2472.0
D,2018-06-27,08,2628.0,2724.7
D,2018-06-27,09,2775.0,2879.4
D,2018-06-27,10,2903.5,2982.3
D,2018-06-27,11,3035.2,3053.6
D,2018-06-27,12,3106.7,3112.7
D,2018-06-27,13,3165.4,3143.8
D,2018-06-27,14,3195.3,3228.8
D,2018-06-27,15,3219.3,3280.1
D,2018-06-27,16,3206.7,3276.1
D,2018-06-27,17,3227.5,3239.6
D,2018-06-27,18,3199.2,3189.7
D,2018-06-27,19,3096.3,3098.2
D,2018-06-27,20,3034.2,3028.3
D,2018-06-27,21,2975.4,2997.3
D,2018-06-27,22,2826.9,2892.7
D,2018-06-27,23,2579.2,2670.4
