C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210219_20210219.csv
C,Time period: 2021-02-19 to 2021-02-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-01 21:04:13 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-19,01,2371.4,2495.37
D,2021-02-19,02,2284.4,2426.79
D,2021-02-19,03,2264.1,2410.15
D,2021-02-19,04,2261.7,2422.1
D,2021-02-19,05,2301.6,2487.78
D,2021-02-19,06,2464.2,2621.37
D,2021-02-19,07,2702.9,2828.96
D,2021-02-19,08,2920.5,2995.01
D,2021-02-19,09,3019.9,3137.26
D,2021-02-19,10,3069.0,3217.8
D,2021-02-19,11,3075.2,3264.17
D,2021-02-19,12,3078.9,3295.99
D,2021-02-19,13,3087.5,3289.11
D,2021-02-19,14,3095.9,3272.21
D,2021-02-19,15,3067.9,3243.24
D,2021-02-19,16,3072.8,3224.84
D,2021-02-19,17,3128.5,3237.61
D,2021-02-19,18,3219.7,3325.7
D,2021-02-19,19,3137.4,3300.54
D,2021-02-19,20,3004.9,3202.27
D,2021-02-19,21,2902.8,3079.76
D,2021-02-19,22,2776.3,2947.77
D,2021-02-19,23,2644.0,2787.47
D,2021-02-19,24,2486.7,2637.34
T,24 lines
