C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210829_20210829.csv
C,Time period: 2021-08-29 to 2021-08-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-11 23:38:13 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-29,01,2294.0,2228.09
D,2021-08-29,02,2168.7,2139.77
D,2021-08-29,03,2110.6,2089.43
D,2021-08-29,04,2066.4,2057.09
D,2021-08-29,05,2043.2,2048.79
D,2021-08-29,06,2076.9,2075.09
D,2021-08-29,07,2110.2,2123.79
D,2021-08-29,08,2216.1,2196.65
D,2021-08-29,09,2328.8,2308.97
D,2021-08-29,10,2438.6,2411.42
D,2021-08-29,11,2528.8,2495.09
D,2021-08-29,12,2614.4,2574.51
D,2021-08-29,13,2672.5,2585.6
D,2021-08-29,14,2746.8,2592.51
D,2021-08-29,15,2828.1,2636.91
D,2021-08-29,16,2965.5,2685.36
D,2021-08-29,17,2997.3,2746.83
D,2021-08-29,18,3053.7,2804.43
D,2021-08-29,19,3064.4,2850.44
D,2021-08-29,20,3044.1,2905.54
D,2021-08-29,21,3015.3,2908.94
D,2021-08-29,22,2933.3,2837.59
D,2021-08-29,23,2767.7,2706.61
D,2021-08-29,24,2587.4,2548.61
T,24 lines
