C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200706_20200706.csv
C,Time period: 2020-07-06 to 2020-07-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-09 17:17:53 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-06,01,2421.7,2478.1
D,2020-07-06,02,2307.2,2340.8
D,2020-07-06,03,2237.6,2266.3
D,2020-07-06,04,2176.7,2233.5
D,2020-07-06,05,2210.9,2253.8
D,2020-07-06,06,2306.8,2332.6
D,2020-07-06,07,2565.5,2516.4
D,2020-07-06,08,2797.9,2692.7
D,2020-07-06,09,2957.1,2820.9
D,2020-07-06,10,3043.9,2899.3
D,2020-07-06,11,3127.0,2978.2
D,2020-07-06,12,3243.4,3037.2
D,2020-07-06,13,3308.4,3099.5
D,2020-07-06,14,3351.4,3134.8
D,2020-07-06,15,3423.1,3163.0
D,2020-07-06,16,3410.0,3199.2
D,2020-07-06,17,3488.0,3231.7
D,2020-07-06,18,3520.5,3246.1
D,2020-07-06,19,3457.1,3179.5
D,2020-07-06,20,3378.4,3049.5
D,2020-07-06,21,3277.6,2930.6
D,2020-07-06,22,3125.9,2827.6
D,2020-07-06,23,2940.1,2652.2
D,2020-07-06,24,2688.2,2467.4
T,24 lines
