"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20211113.csv"
"C","Report for: 11/13/2021 - 11/13/2021"
"C","Report generated: 11/17/2021 17:37:53 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/13/2021","01",9947.95
"D","11/13/2021","02",9842.97
"D","11/13/2021","03",9697.45
"D","11/13/2021","04",9656.18
"D","11/13/2021","05",9581.89
"D","11/13/2021","06",10018.44
"D","11/13/2021","07",10723.18
"D","11/13/2021","08",11161.99
"D","11/13/2021","09",11040.16
"D","11/13/2021","10",10815.61
"D","11/13/2021","11",10420.07
"D","11/13/2021","12",10170.77
"D","11/13/2021","13",10546.47
"D","11/13/2021","14",10923.36
"D","11/13/2021","15",11244.61
"D","11/13/2021","16",12199.4
"D","11/13/2021","17",13102.15
"D","11/13/2021","18",13540.94
"D","11/13/2021","19",13264.71
"D","11/13/2021","20",12845.4
"D","11/13/2021","21",12446.26
"D","11/13/2021","22",11979.39
"D","11/13/2021","23",11525.37
"D","11/13/2021","24",10891.18
"T","24 lines"
