"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210329.csv"
"C","Report for: 03/29/2021 - 03/29/2021"
"C","Report generated: 04/01/2021 13:31:25 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/29/2021","01",10552.05
"D","03/29/2021","02",10498.63
"D","03/29/2021","03",10386.75
"D","03/29/2021","04",10439.96
"D","03/29/2021","05",10780.1
"D","03/29/2021","06",11213.68
"D","03/29/2021","07",12060.69
"D","03/29/2021","08",12935.09
"D","03/29/2021","09",12848.53
"D","03/29/2021","10",12187.12
"D","03/29/2021","11",11713.72
"D","03/29/2021","12",11606.12
"D","03/29/2021","13",11541.54
"D","03/29/2021","14",11071.38
"D","03/29/2021","15",10819.72
"D","03/29/2021","16",10896.88
"D","03/29/2021","17",11589.69
"D","03/29/2021","18",12441.98
"D","03/29/2021","19",13464.9
"D","03/29/2021","20",14025.38
"D","03/29/2021","21",13779.82
"D","03/29/2021","22",13024.09
"D","03/29/2021","23",12026.67
"D","03/29/2021","24",11141.82
"T","24 lines"
