C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210925_20210925.csv
C,Time period: 2021-09-25 to 2021-09-25
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 16:10:29 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-25,01,2325.7,2363.36
D,2021-09-25,02,2206.5,2246.36
D,2021-09-25,03,2113.4,2165.1
D,2021-09-25,04,2084.4,2115.04
D,2021-09-25,05,2076.6,2082.51
D,2021-09-25,06,2112.9,2103.05
D,2021-09-25,07,2201.7,2168.07
D,2021-09-25,08,2322.3,2257.21
D,2021-09-25,09,2436.5,2367.36
D,2021-09-25,10,2525.9,2440.98
D,2021-09-25,11,2575.2,2496.54
D,2021-09-25,12,2606.9,2550.23
D,2021-09-25,13,2626.7,2604.24
D,2021-09-25,14,2646.5,2618.6
D,2021-09-25,15,2636.5,2667.96
D,2021-09-25,16,2664.7,2727.2
D,2021-09-25,17,2737.2,2772.21
D,2021-09-25,18,2834.4,2805.46
D,2021-09-25,19,2847.3,2819.88
D,2021-09-25,20,2894.5,2806.01
D,2021-09-25,21,2776.4,2722.15
D,2021-09-25,22,2620.1,2615.67
D,2021-09-25,23,2475.6,2502.79
D,2021-09-25,24,2336.4,2370.18
T,24 lines
