"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210111.csv"
"C","Report for: 01/11/2021 - 01/11/2021"
"C","Report generated: 01/17/2021 08:24:13 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/11/2021","01",12208.8
"D","01/11/2021","02",12282.98
"D","01/11/2021","03",12261.62
"D","01/11/2021","04",12381.26
"D","01/11/2021","05",12482.62
"D","01/11/2021","06",13189.09
"D","01/11/2021","07",14656.14
"D","01/11/2021","08",15778.05
"D","01/11/2021","09",16160.79
"D","01/11/2021","10",16140.76
"D","01/11/2021","11",16052.18
"D","01/11/2021","12",16099.39
"D","01/11/2021","13",16013.2
"D","01/11/2021","14",15987.12
"D","01/11/2021","15",15930.46
"D","01/11/2021","16",16031.1
"D","01/11/2021","17",16663.62
"D","01/11/2021","18",17411.7
"D","01/11/2021","19",17091.89
"D","01/11/2021","20",16493.18
"D","01/11/2021","21",15692.76
"D","01/11/2021","22",14744.98
"D","01/11/2021","23",13698.19
"D","01/11/2021","24",12881.84
"T","24 lines"
