C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210906_20210906.csv
C,Time period: 2021-09-06 to 2021-09-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-16 17:50:34 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-06,01,2304.8,2279.71
D,2021-09-06,02,2214.2,2215.67
D,2021-09-06,03,2164.5,2170.5
D,2021-09-06,04,2121.8,2149.18
D,2021-09-06,05,2117.1,2160.21
D,2021-09-06,06,2144.5,2231.4
D,2021-09-06,07,2215.8,2330.7
D,2021-09-06,08,2298.8,2430.9
D,2021-09-06,09,2418.2,2521.43
D,2021-09-06,10,2559.6,2647.32
D,2021-09-06,11,2663.7,2768.79
D,2021-09-06,12,2792.7,2876.33
D,2021-09-06,13,2930.9,2971.82
D,2021-09-06,14,2985.0,3045.51
D,2021-09-06,15,3025.5,3111.34
D,2021-09-06,16,3095.8,3198.48
D,2021-09-06,17,3138.1,3285.3
D,2021-09-06,18,3198.3,3304.2
D,2021-09-06,19,3189.0,3203.63
D,2021-09-06,20,3123.6,3137.7
D,2021-09-06,21,3034.0,3034.6
D,2021-09-06,22,2790.4,2886.15
D,2021-09-06,23,2587.2,2669.29
D,2021-09-06,24,2379.1,2446.24
T,24 lines
